Prest.,Atleta,Anno,Società,Città,Data
2.10,CANOVA Luca,91,ANA ATL.FELTRE,Rosa,14/06/2008
2.20,VISCA Gianmarco,95,ANA ATL.FELTRE,Belluno,15/10/2011
3.40,ZAPPIA Matteo,98,ANA ATL.FELTRE,Agordo,28/06/2014
3.30,ZAPPIA Matteo,98,ANA ATL.FELTRE,Vicenza,10/05/2014
3.20,ZAPPIA Matteo,98,ANA ATL.FELTRE,Feltre,13/04/2014
3.20,ZAPPIA Matteo,98,ANA ATL.FELTRE,Vicenza,03/05/2014
3.20,ZAPPIA Matteo,98,ANA ATL.FELTRE,Caorle,31/05/2014
3.20,ZAPPIA Matteo,98,ANA ATL.FELTRE,Belluno,21/08/2014
3.20,ZAPPIA Matteo,98,ANA ATL.FELTRE,Rossano Veneto,07/09/2014
3.10,ZAPPIA Matteo,98,ANA ATL.FELTRE,Agordo,18/10/2014
3.00,ZAPPIA Matteo,98,ANA ATL.FELTRE,Marcon,14/06/2014
2.90,ZAPPIA Matteo,98,ANA ATL.FELTRE,Trento,04/10/2014
2.80,ZAPPIA Matteo,98,ANA ATL.FELTRE,Padova,20/09/2014
2.70,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Lana,04/09/2022
2.60,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Lana,24/04/2022
2.40,SCOPEL Simone,06,ANA ATL.FELTRE,Lana,24/04/2022
2.70,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Bovolone,30/04/2023
