Prest.,Atleta,Anno,Società,Città,Data
20.92,DA COL Fabio,93,ANA ATL.FELTRE,Marcon,14/05/2011
28.76,STRAPPAZZON Nicola,87,ANA ATL.FELTRE,Vicenza,19/05/2012
22.87,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Marcon,11/05/2013
26.66,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Marcon,14/06/2014
29.99,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Caprino Veronese,27/06/2015
27.15,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Marcon,09/05/2015
30.50,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Bovolone,04/06/2016
29.75,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Vicenza,07/05/2016
24.54,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Vicenza,07/05/2016
32.01,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Bussolengo,06/05/2017
26.46,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Arzignano,24/09/2017
32.69,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Caorle,05/05/2018
35.33,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Vicenza,01/06/2019
32.81,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Trento,12/10/2019
32.93,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Padova,14/05/2022
25.31,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Lana,24/04/2022
24.95,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Vittorio Veneto,28/05/2022
23.27,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Lana,04/09/2022
25.40,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Rovereto,16/04/2023
22.79,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Bovolone,30/04/2023
20.92,DA COL Fabio,93,ANA ATL.FELTRE,Marcon,14/05/2011
28.76,STRAPPAZZON Nicola,87,ANA ATL.FELTRE,Vicenza,19/05/2012
22.87,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Marcon,11/05/2013
26.66,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Marcon,14/06/2014
29.99,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Caprino Veronese,27/06/2015
27.15,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Marcon,09/05/2015
30.50,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Bovolone,04/06/2016
29.75,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Vicenza,07/05/2016
24.54,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Vicenza,07/05/2016
32.01,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Bussolengo,06/05/2017
26.46,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Arzignano,24/09/2017
32.69,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Caorle,05/05/2018
35.33,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Vicenza,01/06/2019
32.81,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Trento,12/10/2019
32.93,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Padova,14/05/2022
25.31,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Lana,24/04/2022
24.95,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Vittorio Veneto,28/05/2022
23.27,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Lana,04/09/2022
25.40,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Rovereto,16/04/2023
22.79,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Bovolone,30/04/2023
