Prest.,Atleta,Anno,Società,Città,Data
20:45.90,MUCCI Vittorino,74,ATL.ASICS FIRENZE MARATHON,Firenze,17/01/2006
20:46.64,FORTUNATO Francesco,94,ASD ENTERPRISE SPORT & SERVICE,Ancona,02/03/2013
20:46.90,ANDREI Aldo,01,GS VALSUGANA TRENTINO,Ancona,22/02/2020
20:47.42,D'ONOFRIO Fortunato,81,C.S. AERONAUTICA MILITARE,Ancona,25/02/2012
20:48.28,ADRAGNA Andrea,89,ATL. RICCARDI MILANO,Ancona,13/02/2010
20:48.76,TALIANO Vincenzo,90,FIAMME GIALLE G. SIMONI,Ancona,12/02/2011
20:49.11,MACCHIA Riccardo,90,ASD BRUNI PUBBL. ATL. VOMANO,Ancona,15/02/2009
20:49.7,CAPORASO Teodorico,87,A.S.D. LIB. POL. AMAT. ATL. BN,Napoli Ponticelli,18/01/2009
20:50.79,STANO Massimo,92,G.S. FIAMME ORO PADOVA,Ancona,16/02/2013
20:52.14,COZZA Cesare,97,A.S. LA FRATELLANZA 1874,Ancona,03/02/2018
20:52.70,PICCHIOTTINO Gianluca,96,ATL LIBERTAS RUNNERS LIVORNO,Ancona,06/02/2016
20:52.79,PICCHIOTTINO Gianluca,96,ATL LIBERTAS RUNNERS LIVORNO,Lione,28/02/2015
20:52.88,STANO Massimo,92,ATL. ADEN  EXPRIVIA MOLFETTA,Ancona,06/03/2010
20:52.95,LOMUSCIO Nicola,03,AMATORI ATL. ACQUAVIVA,Ancona,04/02/2023
20:53.27,MINEI Vito,94,A.S.D. ATLETICA DON MILANI,Ancona,08/02/2014
20:53.85,ANDREI Aldo,01,U.S. QUERCIA TRENTINGRANA,Ancona,05/02/2022
20:54.10,TONTODONATI Federico,89,C. U. S. TORINO,Ancona,10/02/2008
20:54.38,LOMUSCIO Nicola,03,AMATORI ATL. ACQUAVIVA,Ancona,22/02/2020
20:54.70,DOLCI Mirko,85,C.S. AERONAUTICA MILITARE,Genova,06/02/2005
20:54.92,MARCHESI Davide,99,ATL. RICCARDI MILANO 1946,Ancona,03/02/2018
20:56.26,ORSONI Riccardo,00,C.U.S. PARMA,Ancona,02/03/2019
20:56.36,ADRAGNA Andrea,89,ATL. BERGAMO 1959 CREBERG,Torino,21/02/2009
20:56.59,D'ONOFRIO Fortunato,81,C.S. AERONAUTICA MILITARE,Ancona,27/02/2010
20:56.81,TONTODONATI Federico,89,C. U. S. TORINO,Halle,01/03/2008
20:56.87,VIGANO' Giacomo,91,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,16/02/2013
20:57.05,ANGELINI Gregorio,96,ALTERATLETICA LOCOROTONDO,Lione,28/02/2015
20:57.30,CAPORASO Teodorico,87,A.S.D. LIB. POL. AMAT. ATL. BN,Ancona,14/02/2009
20:57.48,MACCHIA Riccardo,90,G.S. FIAMME ORO PADOVA,Ancona,24/01/2010
20:57.64,NEVELLI Lorenzo,85,SPORT CLUB CATANIA A.S.D.,Ancona,17/02/2007
20:58.05,DEI TOS Leonardo,92,ATHLETIC CLUB 96 ALPERIA,Padova,06/02/2022
20:58.15,NEVELLI Lorenzo,85,SPORT CLUB CATANIA A.S.D.,Ancona,18/02/2006
20:58.37,DEI TOS Leonardo,92,BRACCO ATLETICA,Ancona,08/02/2014
20:58.42,SABINO Pasquale,79,C.S. CARABINIERI SEZ. ATLETICA,Torino,21/02/2009
20:58.70,FINOCCHIETTI Davide,01,ATL LIBERTAS RUNNERS LIVORNO,Ancona,08/02/2020
20:59.11,BENVENUTO Francesco,02,GRUPPO SPORTIVO VIRTUS,Napoli,13/02/2022
20:59.25,GRILLO Ettore,97,ATLETICA FIRENZE MARATHON S.S.,Firenze,09/02/2017
20:59.49,ANDREI Aldo,01,GS VALSUGANA TRENTINO,Ancona,08/02/2020
20:59.55,CAPORASO Teodorico,87,A.S.D. LIB. POL. AMAT. ATL. BN,Ancona,17/02/2007
20:59.86,SCOLI Giulio,01,ATLETICA LIVORNO,Ancona,06/02/2021
21:00.23,NEVELLI Lorenzo,85,SPORT CLUB CATANIA A.S.D.,Ancona,12/02/2006
21:01.02,ANGELINI Gregorio,96,ALTERATLETICA LOCOROTONDO,Ancona,07/02/2015
21:01.66,MAGLIULO Vincenzo,76,ASD BRUNI PUBBL. ATL. VOMANO,Napoli,04/02/2006
21:02.01,DEI TOS Leonardo,92,ATL.LIB.'TONON' S.P.A VITTORIO,Ancona,14/02/2010
21:02.27,STANO Massimo,92,ATL. ADEN  EXPRIVIA MOLFETTA,Ancona,13/02/2011
21:02.77,ROMAGNOLI Tommaso,91,ATL.  CENTO TORRI PAVIA,Padova,14/01/2015
21:03.1,PALUMBO Gian piero,81,A.S.D. LIB. POL. AMAT. ATL. BN,Napoli,21/01/2006
21:03.47,DOLCI Mirko,85,C.S. AERONAUTICA MILITARE,Ancona,19/02/2005
21:03.68,GIUPPONI Matteo,88,ATL. BERGAMO 1959 CREBERG,Genova,21/01/2006
21:03.91,GRILLO Ettore,97,ATLETICA FIRENZE MARATHON S.S.,Ancona,16/02/2019
21:04.28,TALIANO Vincenzo,90,FIAMME GIALLE G. SIMONI,Metz,28/02/2009
21:05.06,SCOLI Giulio,01,ATLETICA LIVORNO,Ancona,04/02/2023
21:05.40,ADRAGNA Andrea,89,ATL. RICCARDI MILANO,Ancona,27/02/2010
21:05.54,ANGELINI Gregorio,96,ALTERATLETICA LOCOROTONDO,Ancona,17/02/2018
21:06.75,MASCIADRI Daniele,88,FIAMME GIALLE G. SIMONI,Ancona,13/02/2010
21:07.67,NICOLETTI Marco,85,ASSINDUSTRIA SPORT PD,Genova,06/02/2005
21:08.90,MACCHIA Riccardo,90,ASD BRUNI PUBBL. ATL. VOMANO,Ancona,25/01/2009
21:08.91,DEI TOS Leonardo,92,ATHLETIC CLUB 96 ALPERIA,Padova,09/01/2022
21:10.19,VIGANO' Giacomo,91,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,12/02/2011
21:10.79,NEVELLI Lorenzo,85,SPORT CLUB CATANIA A.S.D.,Genova,16/02/2008
21:10.88,ADRAGNA Andrea,89,ATL. BERGAMO 1959 CREBERG,Ancona,14/02/2009
21:11.03,TALIANO Vincenzo,90,FIAMME GIALLE G. SIMONI,Ancona,15/02/2009
21:11.11,ROMAGNOLI Tommaso,91,ATL.  CENTO TORRI PAVIA,Ancona,16/02/2013
21:11.22,MARCHISELLI Giuseppe,91,ATL. VIRTUS  CR LUCCA,Ancona,16/02/2013
21:11.24,ANGELINI Gregorio,96,ALTERATLETICA LOCOROTONDO,Ancona,18/02/2017
21:11.43,STANO Massimo,92,ATL. ADEN  EXPRIVIA MOLFETTA,Ancona,14/02/2010
21:11.56,PICCHIOTTINO Gianluca,96,ATL LIBERTAS RUNNERS LIVORNO,Ancona,07/02/2015
21:11.72,CAPORASO Teodorico,87,A.S.D. LIB. POL. AMAT. ATL. BN,Napoli Ponticelli,23/01/2011
21:11.95,GAMBA Gabriele,02,ATL. RICCARDI MILANO 1946,Ancona,08/02/2020
21:12.10,FORTUNATO Francesco,94,ASD ENTERPRISE SPORT & SERVICE,Ancona,23/02/2013
21:12.36,PARIS Daniele,84,C.S. AERONAUTICA MILITARE,Ancona,19/02/2011
21:12.99,DOLCI Mirko,85,C.S. AERONAUTICA MILITARE,Ancona,12/02/2006
21:13.02,GRILLO Ettore,97,ATLETICA FIRENZE MARATHON S.S.,Marina Di Carrara,23/01/2022
21:13.36,ROMANELLI Andrea,86,TOSCANA ATLETICA CARIPIT,Firenze,04/02/2011
21:15.27,ANDREI Aldo,01,GS VALSUGANA TRENTINO,Ancona,02/03/2019
21:15.65,NEVELLI Lorenzo,85,SPORT CLUB CATANIA A.S.D.,Genova,24/02/2007
21:15.73,BRANDI Giacomo,98,SPORT ATL. FERMO,Ancona,06/02/2016
21:15.6,CAPORASO Teodorico,87,A.S.D. LIB. POL. AMAT. ATL. BN,Napoli,07/01/2007
21:16.70,DEFENDENTI Roberto,68,U.S. SCANZOROSCIATE,Genova Palasport,10/02/2007
21:17.93,ORSONI Riccardo,00,C.U.S. PARMA,Ancona,02/02/2019
21:18.30,CHIRIVI' Diego,99,C.U.S. TORINO,Ancona,03/02/2018
21:18.64,LOMUSCIO Nicola,03,AMATORI ATL. ACQUAVIVA,Ancona,15/02/2020
21:18.75,CICCARESE Davide,83,ATL.  CENTO TORRI PAVIA,Genova,06/02/2005
21:18.77,DEFENDENTI Roberto,68,U.S. SCANZOROSCIATE,Padova,03/02/2007
21:18.77,CUSMAI Alessandro,94,ASD ENTERPRISE SPORT & SERVICE,Napoli Ponticelli,05/02/2012
21:19.68,TONTODONATI Federico,89,C. U. S. TORINO,Genova,25/02/2007
21:19.96,GAMBA Gabriele,02,ATL. RICCARDI MILANO 1946,Ancona,26/02/2022
21:20.44,GIUPPONI Matteo,88,ATL. BERGAMO 1959 CREBERG,Ancona,25/02/2006
21:20.53,BELLU Antonio,83,C.S. ESERCITO,Ancona,19/02/2005
21:21.58,ROMANELLI Andrea,86,TOSCANA ATLETICA,Genova,23/02/2008
21:22.04,AMATI Marco,94,ASD ENTERPRISE SPORT & SERVICE,Ancona,07/02/2015
21:22.08,ZAUPA Alberto,95,ATLETICA SCHIO,Ancona,04/02/2017
21:22.36,VIGANO' Giacomo,91,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,14/02/2010
21:22.89,D'ASCANIO Ruggero,84,POL. ROCCO SCOTELLARO MT,Ancona,22/02/2014
21:23.47,CUSMAI Alessandro,94,ASD ENTERPRISE SPORT & SERVICE,Ancona,16/02/2013
21:23.62,VONA Flavio,84,ATL.BIOTEKNA MARCON,Ancona,22/02/2014
21:23.81,AMATI Marco,94,ASD ENTERPRISE SPORT & SERVICE,Ancona,08/02/2014
21:24.27,COPPINI Niccolo',97,ATLETICA FIRENZE MARATHON S.S.,Firenze,09/02/2017
21:24.33,TONTODONATI Federico,89,C. U. S. TORINO,Vittel,04/03/2007
21:24.51,DEFENDENTI Roberto,68,U.S. SCANZOROSCIATE,Genova,16/02/2008
21:24.58,DAL FORNO Stefano,88,FONDAZIONE M. BENTEGODI,Padova,03/02/2007
21:25.10,MERCALDO Andrea,76,ATLETICA LEGGERA PRATO,Genova,16/02/2008
21:26.62,DEI TOS Leonardo,92,ATL.BIOTEKNA MARCON,Ancona,13/02/2011
21:26.75,MASCIADRI Daniele,88,FIAMME GIALLE G. SIMONI,Ancona,09/02/2008
21:27.58,ZUCCHINI Marco,87,LIB. ATL. VILLANUOVA '70,Genova,16/02/2008
21:28.37,GIUPPONI Matteo,88,ATL. BERGAMO 1959 CREBERG,Ancona,11/02/2006
21:28.46,ROMANELLI Andrea,86,TOSCANA ATLETICA,Genova,24/02/2007
21:28.3,CIAPPA Francesco,88,ATL. RICCARDI MILANO,Napoli,12/01/2008
21:28.87,VONA Flavio,84,ATL.BIOTEKNA MARCON,Ancona,05/03/2016
21:28.89,ANGELINI Gregorio,96,ALTERATLETICA LOCOROTONDO,Halle,01/03/2014
21:28.95,GAROZZO Alessandro,84,C.S. AERONAUTICA MILITARE,Genova,06/02/2005
21:29.33,BRANDI Giacomo,98,SPORT ATL. FERMO,Ancona,02/02/2019
21:29.42,CAPORASO Teodorico,87,A.S.D. LIB. POL. AMAT. ATL. BN,Ancona,09/02/2008
21:29.67,DI BARI Vito,90,CUS BARI,Halle,01/03/2008
21:29.84,TODISCO Daniele,95,GEAS ATLETICA,Ancona,07/02/2015
21:30.49,MASI Federico,88,ATLETICA GORIZIA FRIULCASSA,Padova,03/02/2007
21:30.49,DEI TOS Leonardo,92,ATL.LIB.'TONON' S.P.A VITTORIO,Ancona,06/03/2010
21:32.26,CICCARESE Davide,83,ATL.  CENTO TORRI PAVIA,Ancona,19/02/2005
21:32.53,ADRAGNA Andrea,89,ATL. BERGAMO 1959 CREBERG,Genova,16/02/2008
21:33.67,D'ASCANIO Ruggero,84,POL. ROCCO SCOTELLARO MT,Ancona,25/02/2012
21:33.76,CHIRIVI' Diego,99,C.U.S. TORINO,Nantes,03/03/2018
21:33.89,MACCHIA Riccardo,90,A.S.D.FALCO AZZURRO-CARICHIETI,Genova,25/02/2007
21:34.72,DI BARI Vito,90,CUS BARI,Ancona,10/02/2008
21:34.99,ANTONELLI Michele,94,ATL. RECANATI,Ancona,08/02/2014
21:35.49,GIRARDI Filippo,92,ATLETICA LIVORNO,Firenze,04/02/2011
21:35.52,GRILLO Ettore,97,ATLETICA FIRENZE MARATHON S.S.,Ancona,26/02/2022
21:36.03,ROMANELLI Andrea,86,TOSCANA ATLETICA CARIPIT,Firenze,06/02/2009
21:36.41,DEI TOS Leonardo,92,ATL.BIOTEKNA MARCON,Amburgo,05/03/2011
21:37.16,GRILLO Ettore,97,ATLETICA FIRENZE MARATHON S.S.,Padova,05/02/2023
21:37.73,BELLU Antonio,83,C.S. ESERCITO,Genova,06/02/2005
21:37.5,CIAPPA Francesco,88,ATL. RICCARDI MILANO,Napoli,19/01/2008
21:37.78,RENO' Giovanni,91,A.S.D. ATLETICA DON MILANI,Ancona,14/02/2010
21:38.96,ALBERGA Alfonso,99,AMATORI ATL. ACQUAVIVA,Ancona,08/02/2020
21:38.9,CAPORASO Teodorico,87,A.S.D. LIB. POL. AMAT. ATL. BN,Napoli,19/01/2008
21:39.19,VERDE Carmine,84,C.S. AERONAUTICA MILITARE,Genova,06/02/2005
21:39.27,DESSI Lorenzo,89,FIAMME GIALLE G. SIMONI,Ancona,13/02/2010
21:39.54,ROMANELLI Andrea,86,TOSCANA ATLETICA,Ancona,09/02/2008
21:39.83,DOLCI Mirko,85,C.S. AERONAUTICA MILITARE,Genova,24/02/2007
21:40.15,DAL FORNO Stefano,88,FONDAZIONE M. BENTEGODI,Genova,25/02/2007
