Prest.,Atleta,Anno,Società,Città,Data
2:14.89,FANTINEL Ilaria,98,ANA ATL.FELTRE,Trento,19/07/2016
2:14.89,FANTINEL Ilaria,98,ANA ATL.FELTRE,Trento,19/07/2016
2:14.9,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Domegge Di Cadore,21/08/2021
2:14.9,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Domegge Di Cadore,21/08/2021
2:15.50,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Trento,10/07/2018
2:15.50,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Trento,10/07/2018
2:15.52,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Grosseto,11/06/2021
2:15.52,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Trento,13/07/2021
2:15.52,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Grosseto,11/06/2021
2:15.52,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Trento,13/07/2021
2:16.01,FANTINEL Ilaria,98,ANA ATL.FELTRE,Trento,22/07/2014
2:16.01,FANTINEL Ilaria,98,ANA ATL.FELTRE,Trento,22/07/2014
2:16.03,FANTINEL Ilaria,98,ANA ATL.FELTRE,Pergine Valsugana,03/08/2014
2:16.03,FANTINEL Ilaria,98,ANA ATL.FELTRE,Pergine Valsugana,03/08/2014
2:16.53,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Trento,09/07/2019
2:16.53,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Trento,09/07/2019
2:16.69,FANTINEL Ilaria,98,ANA ATL.FELTRE,Trento,21/07/2015
2:16.69,FANTINEL Ilaria,98,ANA ATL.FELTRE,Trento,21/07/2015
2:16.83,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Arzignano,08/07/2018
2:16.83,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Arzignano,08/07/2018
2:16.97,FANTINEL Ilaria,98,ANA ATL.FELTRE,Caprino Veronese,28/06/2015
2:16.97,FANTINEL Ilaria,98,ANA ATL.FELTRE,Caprino Veronese,28/06/2015
2:17.42,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Venezia,30/05/2021
2:17.42,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Venezia,30/05/2021
2:17.53,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Treviso,29/05/2019
2:17.53,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Treviso,29/05/2019
2:18.04,FANTINEL Ilaria,98,ANA ATL.FELTRE,Padova,21/09/2014
2:18.04,FANTINEL Ilaria,98,ANA ATL.FELTRE,Padova,21/09/2014
2:18.21,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Trento,23/07/2019
2:18.21,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Trento,23/07/2019
2:18.39,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Agordo,22/05/2016
2:18.39,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Agordo,22/05/2016
2:18.80,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Vicenza,08/05/2016
2:18.80,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Vicenza,08/05/2016
2:19.21,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Trento,19/07/2016
2:19.21,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Trento,19/07/2016
2:19.24,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Jesolo,17/06/2016
2:19.24,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Jesolo,17/06/2016
2:19.79,BOTTEGA Samantha,94,ANA ATL.FELTRE,Pergine Valsugana,03/08/2014
2:19.79,BOTTEGA Samantha,94,ANA ATL.FELTRE,Pergine Valsugana,03/08/2014
2:19.84,ROSSA Marilena,02,ANA ATL.FELTRE,Grosseto,11/06/2021
2:19.84,ROSSA Marilena,02,ANA ATL.FELTRE,Grosseto,11/06/2021
2:19.91,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Rieti,07/06/2019
2:19.91,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Rieti,07/06/2019
2:19.95,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Padova,25/04/2016
2:19.95,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Padova,25/04/2016
2:20.17,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Caorle,29/05/2016
2:20.17,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Caorle,29/05/2016
2:20.25,BOTTEGA Samantha,94,ANA ATL.FELTRE,Trento,22/07/2014
2:20.25,BOTTEGA Samantha,94,ANA ATL.FELTRE,Trento,22/07/2014
2:20.27,ROSSA Marilena,02,ANA ATL.FELTRE,Trento,13/07/2021
2:20.27,ROSSA Marilena,02,ANA ATL.FELTRE,Trento,13/07/2021
2:20.36,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Padova,22/05/2021
2:20.36,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Padova,22/05/2021
2:20.55,ROSSA Marilena,02,ANA ATL.FELTRE,Padova,22/05/2021
2:20.55,ROSSA Marilena,02,ANA ATL.FELTRE,Padova,22/05/2021
2:20.67,PAGANIN Agnese,03,ANA ATL.FELTRE,Padova,22/05/2021
2:20.67,PAGANIN Agnese,03,ANA ATL.FELTRE,Padova,22/05/2021
2:20.94,BOTTEGA Samantha,94,ANA ATL.FELTRE,Gorizia,26/07/2014
2:20.94,BOTTEGA Samantha,94,ANA ATL.FELTRE,Gorizia,26/07/2014
2:21.01,ROSSA Marilena,02,ANA ATL.FELTRE,Vicenza,16/05/2021
2:21.01,ROSSA Marilena,02,ANA ATL.FELTRE,Vicenza,16/05/2021
2:21.08,PAGANIN Agnese,03,ANA ATL.FELTRE,Vicenza,16/05/2021
2:21.08,PAGANIN Agnese,03,ANA ATL.FELTRE,Vicenza,16/05/2021
2:21.3,DAL PONT Rossella,88,ANA ATL.FELTRE,Puos D Alpago,11/06/2005
2:21.3,DAL PONT Rossella,88,ANA ATL.FELTRE,Puos D Alpago,11/06/2005
2:21.61,D'ALBERTO Arianna,00,ANA ATL.FELTRE,San Biagio Di Callalta,12/05/2019
2:21.61,D'ALBERTO Arianna,00,ANA ATL.FELTRE,San Biagio Di Callalta,12/05/2019
2:21.77,PAGANIN Agnese,03,ANA ATL.FELTRE,Grosseto,11/06/2021
2:21.77,PAGANIN Agnese,03,ANA ATL.FELTRE,Grosseto,11/06/2021
2:21.93,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Rosa',08/09/2019
2:21.93,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Rosa',08/09/2019
2:21.95,ROSSA Marilena,02,ANA ATL.FELTRE,Padova,24/04/2021
2:21.95,ROSSA Marilena,02,ANA ATL.FELTRE,Padova,24/04/2021
2:22.01,ROSSA Marilena,02,ANA ATL.FELTRE,Verona,12/09/2021
2:22.01,ROSSA Marilena,02,ANA ATL.FELTRE,Verona,12/09/2021
2:22.12,ROSSA Marilena,02,ANA ATL.FELTRE,Mestre,06/09/2020
2:22.12,ROSSA Marilena,02,ANA ATL.FELTRE,Mestre,06/09/2020
2:22.43,ROSSA Marilena,02,ANA ATL.FELTRE,Grosseto,18/09/2020
2:22.43,ROSSA Marilena,02,ANA ATL.FELTRE,Grosseto,18/09/2020
2:22.89,ZAETTA Chiara,92,ANA ATL.FELTRE,Feltre,26/05/2010
2:22.89,ZAETTA Chiara,92,ANA ATL.FELTRE,Feltre,26/05/2010
2:23.11,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Padova,25/04/2019
2:23.11,D'ALBERTO Arianna,00,ANA ATL.FELTRE,Padova,25/04/2019
2:23.48,ROSSA Marilena,02,ANA ATL.FELTRE,Mestre,19/07/2020
2:23.48,ROSSA Marilena,02,ANA ATL.FELTRE,Mestre,19/07/2020
2:23.95,PAGANIN Agnese,03,ANA ATL.FELTRE,Padova,24/04/2021
2:23.95,PAGANIN Agnese,03,ANA ATL.FELTRE,Padova,24/04/2021
2:24.27,BOTTEGA Samantha,94,ANA ATL.FELTRE,Majano,12/07/2014
2:24.27,BOTTEGA Samantha,94,ANA ATL.FELTRE,Majano,12/07/2014
2:25.03,STALLIVIERE Veronica,92,ANA ATL.FELTRE,Trento,28/07/2009
2:25.03,STALLIVIERE Veronica,92,ANA ATL.FELTRE,Trento,28/07/2009
