Prest.,Atleta,Anno,Società,Città,Data
4009,DALLA PIANA Silvia,75,FONDIARIA - SAI ATLETICA,Ancona,13/02/2005
3853,RICALI Cecilia,85,DARRA ATL. TORVECA VIGEVANO,Ancona,13/02/2005
3833,TREVISAN Elisa,80,G.S. FIAMME AZZURRE,Ancona,13/02/2005
3629,TANI Sara,83,TOSCANA ATL.EMPOLI,Ancona,13/02/2005
3588,RENDINA Laura,83,FONDIARIA - SAI ATLETICA,Ancona,13/02/2005
3571,LUCENTINI Valeria,87,ASSINDUSTRIA SPORT PD,Ancona,13/02/2005
3567,TANI Sara,83,TOSCANA ATL.EMPOLI,Firenze,25/01/2005
3492,MORONI M.costanza,69,DARRA ATL. TORVECA VIGEVANO,Ancona,13/02/2005
3434,BETTINI Elisa,82,G.S. FIAMME AZZURRE,Ancona,13/02/2005
3375,BETTINI Elisa,82,G.S. FIAMME AZZURRE,Firenze,25/01/2005
3345,GAUDENZI Marzia,87,ASSINDUSTRIA SPORT PD,Ancona,13/02/2005
3306,MARCHETTI Erica,81,TOSCANA ATL.EMPOLI,Firenze,25/01/2005
3264,SIRRI Giorgia,77,EDERA ATL. FORLI,Ancona,13/02/2005
3235,COSTA Luisa,87,GS VALSUGANA TRENTINO,Ancona,13/02/2005
3151,ACETI Anisia,85,O.S.A. SARONNO LIB.,Ancona,13/02/2005
3140,MAZZILLI Silvia,81,C.S. ESERCITO,Firenze,25/01/2005
3063,D'ANGIO' Anna,76,ATLETICA CENTRO ESTER NAPOLI,Napoli,16/01/2005
3056,RUSTIGNOLI Barbara,84,EDERA ATL. FORLI,Ancona,13/02/2005
2917,BALDUCHELLI Sara,87,CAMELOT,Ancona,13/02/2005
2640,PAGANELLI Cristina,80,FONDIARIA - SAI ATLETICA,Ancona,13/02/2005
2594,BARTOLUCCI Noemi,86,CUS URBINO,Ancona,13/02/2005
2575,VIRENTI Angela,86,ATLETICA CENTRO ESTER NAPOLI,Napoli,16/01/2005
2314,CASELLA Alessandra,86,CSU IDEATLETICA AURORA F,Napoli,16/01/2005
2278,DOVERI Francesca,82,ATL. APUANA FEMMINILE,Firenze,25/01/2005
2258,SEIMONTE Veronica,82,U.S. DILETTANT. ATERNO PESCARA,Napoli,16/01/2005
2013,BRUSCOLI Francesca,77,ATL.C.R.PISTOIA E PESCIA,Firenze,25/01/2005
1973,SCAFURO Alessandra,84,CSU IDEATLETICA AURORA F,Napoli,16/01/2005
649,SALVI Rossella,82,AGG. HINNA,Napoli,16/01/2005
4080,RICALI Cecilia,85,G.S. FIAMME AZZURRE,Napoli,29/01/2006
4035,TREVISAN Elisa,80,G.S. FIAMME AZZURRE,Napoli,29/01/2006
3936,MELNICHENKO Ganna,83,ASSI BANCA TOSCANA FIRENZE,Firenze,17/01/2006
3829,BOFFELLI Valentina,78,G.S. FORESTALE,Napoli,29/01/2006
3705,PANE Anna,77,G.S. FORESTALE,Napoli,29/01/2006
3665,BETTINI Elisa,82,G.S. FIAMME AZZURRE,Napoli,29/01/2006
3647,TREVISAN Elisa,80,G.S. FIAMME AZZURRE,Firenze,18/01/2006
3473,COSTA Luisa,87,GS VALSUGANA TRENTINO,Napoli,29/01/2006
3462,LUCENTINI Valeria,87,ASSINDUSTRIA SPORT PADOVA,Napoli,29/01/2006
3372,SALVETTI Elena vanessa,85,JAKY-TECH APUANA,Napoli,29/01/2006
3361,MAZZILLI Silvia,81,C.S. ESERCITO,Napoli,29/01/2006
3200,CUPERLO Monica,88,C.U.S. TRIESTE,Napoli,29/01/2006
3184,PAGANELLI Cristina,80,FONDIARIA - SAI ATLETICA,Napoli,29/01/2006
3095,RUIZ Erika,88,A.S. DIL. FEMMINILE DIANA SR,Napoli,29/01/2006
3087,RUSTIGNOLI Barbara,84,EDERA ATL. FORLI,Napoli,29/01/2006
3066,PANE Anna,77,G.S. FORESTALE,Napoli,08/01/2006
2975,TOSCA Margherita,88,ATLETICA UDINESE MALIGNANI,Napoli,29/01/2006
2693,DI GIACOMO Alessandra,88,CSU IDEATLETICA AURORA F,Napoli,08/01/2006
2534,MORRA Federica,88,CSU IDEATLETICA AURORA F,Napoli,08/01/2006
2516,ALFANO Immacolata,86,S.S.D. CENTRO ESTER NAPOLI ARL,Napoli,08/01/2006
2485,BIANCHI Carolina,88,ATL. LUGO,Napoli,29/01/2006
1488,SCAFURO Alessandra,84,CSU IDEATLETICA AURORA F,Napoli,08/01/2006
4149,RICALI Cecilia,85,G.S. FIAMME AZZURRE,Ancona,28/01/2007
4037,DOVERI Francesca,82,C.S. ESERCITO,Ancona,28/01/2007
3862,TANI Sara,83,TOSCANA ATL.EMPOLI,Ancona,28/01/2007
3773,BETTINI Elisa,82,G.S. FIAMME AZZURRE,Ancona,28/01/2007
3666,BETTINI Elisa,82,G.S. FIAMME AZZURRE,Ancona,14/01/2007
3646,MARCHETTI Erica,81,TOSCANA ATL.EMPOLI,Ancona,28/01/2007
3636,CAPPONCELLI Serena,89,ATLETICA NEW STAR,Ancona,28/01/2007
3604,CUPERLO Monica,88,C.U.S. TRIESTE,Ancona,28/01/2007
3597,MASSACCISI Jennifer,88,COLLECTION ATLETICA SAMBENEDET,Ancona,28/01/2007
3534,MAZZILLI Silvia,81,C.S. ESERCITO,Ancona,28/01/2007
3464,DI LORETO Teresa,89,FONDIARIA - SAI ATLETICA,Ancona,28/01/2007
3391,BIANCHI Carolina,88,ATL. LUGO,Ancona,28/01/2007
3370,MASSACCISI Jennifer,88,COLLECTION ATLETICA SAMBENEDET,Ancona,14/01/2007
3366,MARAN Elena,87,ATL. STUDENTESCA CA.RI.RI,Ancona,28/01/2007
3356,BACCIOTTI Eleonora,89,JAKY-TECH APUANA,Ancona,28/01/2007
3260,MILANESE Guendalina,89,ATLETICA BRUGNERA FRIULINTAGLI,Ancona,28/01/2007
3211,CAMPINOTI Jaya,88,TOSCANA ATL.EMPOLI,Ancona,28/01/2007
3179,DI LORETO Teresa,89,FONDIARIA - SAI ATLETICA,Napoli,05/01/2007
3088,ROSSETTI Michela,84,SPORT ATL. FERMO,Ancona,28/01/2007
3065,RICALI Cecilia,85,G.S. FIAMME AZZURRE,Ancona,14/01/2007
3032,SPINICCI Sara,89,TOSCANA ATL.EMPOLI,Ancona,28/01/2007
3025,STERPETTI Angela,88,ATL. STUDENTESCA CA.RI.RI,Ancona,28/01/2007
2865,AROSIO Martina,89,GINN.MONZESE FORTI E LIBERI,Ancona,28/01/2007
2861,MUELLER Monika,84,ASV LAC VINSCHGAU RAIFFEISEN,Ancona,28/01/2007
2839,GUERRERA Francesca,84,ASD CSU IDEATLETICA AURORA F,Napoli,05/01/2007
2838,ZILIO Sara,89,N. ATL. VARESE,Ancona,28/01/2007
2756,CHIARI Letizia,88,N. ATL. VARESE,Ancona,28/01/2007
2691,GENERALI Anna,90,A.S.D. AGG. HINNA,Napoli,05/01/2007
2616,SALVETTI Elena vanessa,85,S.G. GALLARATESE,Ancona,28/01/2007
2493,LIA Maddalena,89,N. ATL. VARESE,Ancona,28/01/2007
2391,MORRA Federica,88,ASD CSU IDEATLETICA AURORA F,Napoli,05/01/2007
2379,RUSTIGNOLI Barbara,84,EDERA ATL. FORLI,Ancona,28/01/2007
2296,ROSSETTI Michela,84,SPORT ATL. FERMO,Ancona,14/01/2007
4236,DOVERI Francesca,82,C.S. ESERCITO,Ancona,27/01/2008
4221,DOVERI Francesca,82,C.S. ESERCITO,Magglingen,17/02/2008
3998,TREVISAN Elisa,80,G.S. FIAMME AZZURRE,Ancona,27/01/2008
3841,ACETI Erica,85,N. ATL. VARESE,Ancona,27/01/2008
3739,COSTA Luisa,87,GS VALSUGANA TRENTINO,Ancona,27/01/2008
3732,RENDINA Laura,83,FONDIARIA - SAI ATLETICA,Ancona,27/01/2008
3722,CAPPONCELLI Serena,89,ATLETICA NEW STAR,Ancona,27/01/2008
3659,MILANESE Guendalina,89,ATLETICA BRUGNERA FRIULINTAGLI,Ancona,27/01/2008
3628,MASSACCISI Jennifer,88,TECNO ADRIATLETICA MARCHE,Ancona,27/01/2008
3567,STERPETTI Angela,88,ATL. STUDENTESCA CA.RI.RI,Ancona,27/01/2008
3462,BIANCHI Carolina,88,ATL. LUGO,Ancona,27/01/2008
3402,NGO AG Odile,90,GRUPPO SPORTIVO VIRTUS,Ancona,27/01/2008
3306,DI LORETO Teresa,89,FONDIARIA - SAI ATLETICA,Ancona,27/01/2008
3278,VASYLYNYN Yaryna,90,S.S.D. CENTRO ESTER NAPOLI ARL,Ancona,27/01/2008
3202,GENERALI Anna,90,A.S.D. AGG. HINNA,Ancona,27/01/2008
3177,PALLARONI Elisa,90,ATL. PIACENZA,Ancona,27/01/2008
3133,VASYLYNYN Yaryna,90,S.S.D. CENTRO ESTER NAPOLI ARL,Napoli,12/01/2008
3084,CIPOLLONI Enrica,90,TECNO ADRIATLETICA MARCHE,Ancona,27/01/2008
2993,GENERALI Anna,90,A.S.D. AGG. HINNA,Napoli,12/01/2008
