Prest.,Atleta,Anno,Società,Città,Data
2.32,TALOTTI Alessandro,80,C.S. CARABINIERI SEZ. ATLETICA,Glasgow,29/01/2005
2.30,BETTINELLI Andrea,78,G.A. FIAMME GIALLE,Madrid,05/03/2005
2.30,BETTINELLI Andrea,78,G.A. FIAMME GIALLE,Madrid,06/03/2005
2.28,CIOTTI Nicola,76,C.S. CARABINIERI SEZ. ATLETICA,Ancona,20/02/2005
2.27,CIOTTI Nicola,76,C.S. CARABINIERI SEZ. ATLETICA,Madrid,05/03/2005
2.27,TALOTTI Alessandro,80,C.S. CARABINIERI SEZ. ATLETICA,Madrid,05/03/2005
2.26,BETTINELLI Andrea,78,G.A. FIAMME GIALLE,Ancona,20/02/2005
2.25,CIOTTI Nicola,76,C.S. CARABINIERI SEZ. ATLETICA,Banska Bystrica,08/02/2005
2.24,CAMPIOLI Filippo,82,C.S. ESERCITO,Ancona,20/02/2005
2.22,BETTINELLI Andrea,78,G.A. FIAMME GIALLE,Caravaggio,23/01/2005
2.22,CIOTTI Nicola,76,C.S. CARABINIERI SEZ. ATLETICA,Rouen,05/02/2005
2.20,CAMPIOLI Filippo,82,C.S. ESERCITO,Firenze,26/01/2005
2.20,CIOTTI Nicola,76,C.S. CARABINIERI SEZ. ATLETICA,Bydgoszcz,26/01/2005
2.20,CIOTTI Giulio,76,G.S. FIAMME AZZURRE,Ancona,15/02/2005
2.19,CAMPIOLI Filippo,82,C.S. ESERCITO,Caravaggio,23/01/2005
2.16,FINESI Sandro,80,C.S. AERONAUTICA MILITARE,Firenze,14/01/2005
2.15,CAMPIOLI Filippo,82,C.S. ESERCITO,Modena,08/01/2005
2.15,BORRINI Hector,78,C.S. MARINA MILITARE ATL.,Genova Palasport,13/02/2005
2.14,CIOTTI Giulio,76,G.S. FIAMME AZZURRE,Ancona,20/02/2005
2.10,CAMPIOLI Filippo,82,C.S. ESERCITO,Firenze,14/01/2005
2.10,FINESI Sandro,80,C.S. AERONAUTICA MILITARE,Caravaggio,23/01/2005
2.10,FINESI Sandro,80,C.S. AERONAUTICA MILITARE,Firenze,26/01/2005
2.09,CAMPIOLI Filippo,82,C.S. ESERCITO,Modena,12/02/2005
2.08,FINESI Sandro,80,C.S. AERONAUTICA MILITARE,Ancona,20/02/2005
2.08,BONVECCHIO Norbert,85,ATL. TRENTO CAVIT CR TRENTO,Ancona,20/02/2005
2.08,BORRINI Hector,78,C.S. MARINA MILITARE ATL.,Ancona,20/02/2005
2.07,MALATINI Luca,84,ATL. OSIMO,Ancona,15/02/2005
2.06,MACOR Marco,84,ATLETICA UDINESE MALIGNANI,Modena,15/01/2005
2.06,PINTER Loris,85,U.S. QUERCIA ROVERETO,Genova,05/02/2005
2.06,GALLIZIO Thomas,86,S.V. LANA - RAIKA,Genova,06/02/2005
2.06,MARCANDELLI Davide,87,ATL. BERGAMO 1959,Genova,06/02/2005
2.06,RESCA Matteo,87,C.U.S. BOLOGNA,Modena,12/02/2005
2.06,MACOR Marco,84,ATLETICA UDINESE MALIGNANI,Modena,12/02/2005
2.05,VISIN Fabio,78,ATLETICA GORIZIA FRIULCASSA,Sempeter,08/01/2005
2.05,MACOR Marco,84,ATLETICA UDINESE MALIGNANI,Ancona,20/02/2005
2.04,TAVELLA Mauro,71,A.S. LA FRATELLANZA 1874,Firenze,26/01/2005
2.04,SPOSITO Luca,80,A.S.D. C.U.S. PALERMO,Firenze,26/01/2005
2.04,FORTE Paolo,81,C.S. ESERCITO,Napoli,29/01/2005
2.04,ARDUINI Francesco,74,ATLETICA BECHER VITTORIO V.TO,Ancona,15/02/2005
2.03,BAZZANELLA Matteo,85,ATL. TRENTO CAVIT CR TRENTO,Modena,23/01/2005
2.03,BONVECCHIO Norbert,85,ATL. TRENTO CAVIT CR TRENTO,Genova,05/02/2005
2.03,APPOLONI Diego,86,A.S.D.ATL.INSIEME NEW FOODS VR,Genova,06/02/2005
2.03,RESCA Matteo,87,C.U.S. BOLOGNA,Genova,06/02/2005
2.03,TAVELLA Mauro,71,A.S. LA FRATELLANZA 1874,Modena,12/02/2005
2.03,SPOSITO Luca,80,A.S.D. C.U.S. PALERMO,Genova Palasport,13/02/2005
2.02,CONTI Alessandro,73,ATHLETIC CLUB 96 ALPIKOM,Firenze,26/01/2005
2.02,CONTI Alessandro,73,ATHLETIC CLUB 96 ALPIKOM,Firenze,10/02/2005
2.01,CONTI Alessandro,73,ATHLETIC CLUB 96 ALPIKOM,Firenze,21/01/2005
2.01,RESCA Matteo,87,C.U.S. BOLOGNA,Firenze,28/01/2005
2.01,FUSACCHIA Omar,83,ATL. STUDENTESCA CA.RI.RI,Rieti,30/01/2005
2.00,ARDUINI Francesco,74,ATLETICA BECHER VITTORIO V.TO,Modena,08/01/2005
2.00,TAVELLA Mauro,71,A.S. LA FRATELLANZA 1874,Firenze,14/01/2005
2.00,PAGLIARA Giancosimo,83,A.S. LA FRATELLANZA 1874,Firenze,14/01/2005
2.00,MENEGUZZO Andrea,79,G.A. FIAMME GIALLE,Modena,15/01/2005
2.00,RESCA Matteo,87,C.U.S. BOLOGNA,Modena,15/01/2005
2.00,DI FONZO Antonio,79,LIB. POL. AMAT. ATL. BN,Napoli,22/01/2005
2.00,MACOR Marco,84,ATLETICA UDINESE MALIGNANI,Genova,05/02/2005
2.00,MORSON Alessandro,81,A.ATL. LECCO-COLOMBO COSTRUZ.,Monaco,05/02/2005
