Prest.,Atleta,Anno,Società,Città,Data
6.97,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Istanbul,05/03/2023
6.91,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Ancona,20/02/2021
6.75,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Ancona,06/02/2021
6.72,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Sabadell,28/01/2023
6.70,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Torun,05/03/2021
6.69,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Berlino,10/02/2023
6.68,VICENZINO Tania,86,C.S. ESERCITO,Glasgow,02/03/2019
6.66,STRATI Laura,90,ATL.VICENTINA,Ancona,24/01/2021
6.66,STRATI Laura,90,ATL.VICENTINA,Ancona,20/02/2021
6.66,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Istanbul,04/03/2023
6.60,VICENZINO Tania,86,C.S. ESERCITO,Ancona,16/02/2019
6.59,STRATI Laura,90,ATL.VICENTINA,Ancona,18/02/2017
6.59,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Torun,06/03/2021
6.59,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Ancona,22/01/2022
6.58,STRATI Laura,90,ATL.VICENTINA,Metz,10/02/2019
6.58,VICENZINO Tania,86,C.S. ESERCITO,Glasgow,03/03/2019
6.58,STRATI Laura,90,ATL.VICENTINA,Torun,05/03/2021
6.57,STRATI Laura,90,ATL.VICENTINA,Torun,06/03/2021
6.57,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Belgrado,20/03/2022
6.55,VICENZINO Tania,86,C.S. ESERCITO,Ancona,12/02/2009
6.53,CANELLA Valeria,82,G.S. FIAMME AZZURRE,Ancona,20/01/2008
6.53,VICENZINO Tania,86,C.S. ESERCITO,Torino,21/02/2009
6.53,STRATI Laura,90,ATL.VICENTINA,Padova,22/02/2015
6.53,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Ancona,18/02/2023
6.52,CANELLA Valeria,82,G.S. FIAMME AZZURRE,Ancona,11/02/2007
6.52,VICENZINO Tania,86,C.S. ESERCITO,Ancona,17/02/2018
6.49,STRATI Laura,90,ATL.VICENTINA,Belgrado,04/03/2017
6.49,STRATI Laura,90,ATL.VICENTINA,Ancona,16/02/2019
6.49,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Ancona,05/02/2022
6.48,CANELLA Valeria,82,G.S. FIAMME AZZURRE,Ancona,18/02/2006
6.47,VICENZINO Tania,86,C.S. ESERCITO,Ancona,18/02/2017
6.47,STRATI Laura,90,ATL.VICENTINA,Saragozza,26/01/2019
6.45,DERKACH Dariya,93,ASD AUDACIA RECORD ATLETICA,Ancona,13/02/2011
6.45,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Madrid,02/03/2022
6.45,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Valencia,22/01/2023
6.44,CANELLA Valeria,82,G.S. FIAMME AZZURRE,Genova,23/02/2008
6.43,STRATI Laura,90,ATL.VICENTINA,Madrid,02/02/2017
6.42,CANELLA Valeria,82,G.S. FIAMME AZZURRE,Ancona,02/02/2008
6.42,VICENZINO Tania,86,C.S. ESERCITO,Ancona,05/02/2011
6.42,DERKACH Dariya,93,A.S.D. ACSI ITALIA ATLETICA,Ancona,08/02/2014
6.42,STRATI Laura,90,ATL.VICENTINA,Padova,24/01/2015
6.42,STRATI Laura,90,ATL.VICENTINA,Ancona,22/02/2020
6.41,FILIPPETTO Eleonora,94,A.S.D. TEAM TREVISO,Padova,24/01/2021
6.40,STRATI Laura,90,ATL.VICENTINA,Glasgow,02/03/2019
6.40,IAPICHINO Larissa,02,ATLETICA FIRENZE MARATHON S.S.,Ancona,08/02/2020
6.40,STRATI Laura,90,ATL.VICENTINA,Berlino,05/02/2021
6.39,LIBOA' Giulia,93,A.S.D. ATL. MONDOVI',Padova,22/02/2015
6.39,NALDI Elisa,98,A.S. ATLETICA VIRTUS LUCCA,Ancona,24/01/2021
6.38,VICENZINO Tania,86,C.S. ESERCITO,Ancona,24/01/2009
6.38,STRATI Laura,90,ATL.VICENTINA,Valencia,10/02/2017
6.38,IAPICHINO Larissa,02,ATLETICA FIRENZE MARATHON S.S.,Ancona,22/02/2020
6.38,IAPICHINO Larissa,02,G.A. FIAMME GIALLE,Torun,22/02/2022
6.37,VICENZINO Tania,86,C.S. ESERCITO,Udine,26/01/2019
6.37,ZANON Veronica,01,ASSINDUSTRIA SPORT,Ancona,06/02/2021
6.36,CANELLA Valeria,82,G.S. FIAMME AZZURRE,Ancona,21/01/2007
6.36,VICENZINO Tania,86,C.S. ESERCITO,Ancona,18/01/2009
6.36,IAPICHINO Larissa,02,ATLETICA FIRENZE MARATHON S.S.,Padova,28/01/2018
6.36,CESTONARO Ottavia,95,C.S. CARABINIERI SEZ. ATLETICA,Padova,15/01/2023
6.35,CANELLA Valeria,82,G.S. FIAMME AZZURRE,Ancona,17/02/2007
6.35,LORENZETTO Martina,92,BRACCO ATLETICA,Padova,13/02/2016
6.35,BATTISTELLA Arianna,02,C.S. CARABINIERI SEZ. ATLETICA,Ancona,04/02/2023
6.34,CANELLA Valeria,82,G.S. FIAMME AZZURRE,Tampere,04/02/2007
6.34,CANELLA Valeria,82,G.S. FIAMME AZZURRE,Mosca,16/02/2008
6.34,CESTONARO Ottavia,95,C.S. CARABINIERI SEZ. ATLETICA,Ancona,18/02/2017
6.34,FILIPPETTO Eleonora,94,A.S.D. TEAM TREVISO,Ancona,20/02/2021
6.34,GEREVINI Sveva,96,C.S. CARABINIERI SEZ. ATLETICA,Ancona,26/02/2022
6.33,GATTO Laura,77,G.S. FIAMME AZZURRE,Ancona,19/02/2005
6.33,LORENZETTO Martina,92,BRACCO ATLETICA,Ancona,06/03/2016
6.32,LIBOA' Giulia,93,A.S.D. ATL. MONDOVI',Padova,30/01/2016
6.32,CESTONARO Ottavia,95,C.S. CARABINIERI SEZ. ATLETICA,Ancona,04/02/2017
6.32,CRIDA Veronica,01,ATL. BS '50 METALLURG. S.MARCO,Ancona,24/01/2021
6.32,AMANI Marta amouhin,04,CUS PRO PATRIA MILANO,Ancona,27/02/2022
6.32,AMANI Marta amouhin,04,CUS PRO PATRIA MILANO,Ancona,04/02/2023
6.31,DERKACH Dariya,93,ASD AUDACIA RECORD ATLETICA,Ancona,30/01/2011
6.31,GEREVINI Sveva,96,C.S. CARABINIERI SEZ. ATLETICA,Belgrado,18/03/2022
6.31,CESTONARO Ottavia,95,C.S. CARABINIERI SEZ. ATLETICA,Ancona,18/02/2023
6.30,O'REILLY CAUSSE Thaimi,76,C.U.S. BOLOGNA,Ancona,19/02/2005
6.30,VICENZINO Tania,86,C.S. ESERCITO,Modena,27/01/2013
6.30,FIORESE Beatrice,97,ATL.VICENTINA,Ancona,18/02/2017
6.30,VICENZINO Tania,86,C.S. ESERCITO,Padova,20/01/2018
6.30,IAPICHINO Larissa,02,ATLETICA FIRENZE MARATHON S.S.,Ancona,09/02/2019
6.30,CRIDA Veronica,01,ATL. BS '50 METALLURG. S.MARCO,Ancona,06/02/2021
6.29,VICENZINO Tania,86,C.S. ESERCITO,Ancona,17/02/2007
6.29,DOVERI Francesca,82,C.S. ESERCITO,Ancona,01/02/2009
6.29,STRATI Laura,90,ATL.VICENTINA,Ancona,19/02/2011
6.29,VICENZINO Tania,86,C.S. ESERCITO,Saronno,29/01/2012
6.29,DERKACH Dariya,93,A.S.D. ACSI ITALIA ATLETICA,Ancona,27/01/2013
6.29,DERKACH Dariya,93,C.S. AERONAUTICA MILITARE,Ancona,06/03/2016
6.29,BATTISTELLA Arianna,02,C.S. CARABINIERI SEZ. ATLETICA,Padova,15/01/2023
6.28,VICENZINO Tania,86,C.S. ESERCITO,Saronno,22/01/2011
6.28,DERKACH Dariya,93,A.S.D. ACSI ITALIA ATLETICA,Ancona,23/02/2014
6.28,VICENZINO Tania,86,C.S. ESERCITO,Padova,28/01/2017
6.28,NALDI Elisa,98,A.S. ATLETICA VIRTUS LUCCA,Ancona,20/02/2021
6.28,BATTISTELLA Arianna,02,C.S. CARABINIERI SEZ. ATLETICA,Ancona,05/02/2022
6.27,BELTRAMI Ilaria,81,G.S. FORESTALE,Ancona,18/02/2006
6.27,VICENZINO Tania,86,C.S. ESERCITO,Modena,12/02/2012
6.27,STRATI Laura,90,ATL.VICENTINA,Saragozza,08/02/2020
6.27,ZANGOBBO Carol,95,ASSINDUSTRIA SPORT,Padova,16/01/2022
6.27,BATTISTELLA Arianna,02,C.S. CARABINIERI SEZ. ATLETICA,Ancona,18/02/2023
6.26,LIBOA' Giulia,93,A.S.D. ATL. MONDOVI',Ancona,07/02/2015
6.26,ZANGOBBO Carol,95,ASSINDUSTRIA SPORT,Ancona,22/01/2022
6.25,MARTINEZ Magdelin,76,ASSINDUSTRIA SPORT PD,Glasgow,29/01/2005
6.25,O'REILLY CAUSSE Thaimi,76,JAKY-TECH APUANA,Ancona,18/02/2006
6.24,AMATO Serena,87,PRO PATRIA CUS MILANO,Modena,25/01/2009
6.24,DOVERI Francesca,82,C.S. ESERCITO,Torino,06/03/2009
6.24,LORENZETTO Martina,92,CUS PISA ATLETICA CASCINA,Padova,24/01/2015
6.24,OBERTO Laura,93,BRACCO ATLETICA,Padova,22/02/2015
6.24,STRATI Laura,90,ATL.VICENTINA,Padova,30/01/2016
6.24,LIBOA' Giulia,93,A.S.D. ATL. MONDOVI',Sabadell,19/02/2016
6.24,AMANI Marta amouhin,04,CUS PRO PATRIA MILANO,Ancona,05/02/2022
6.24,ZANON Veronica,01,G.S. FIAMME ORO PADOVA,Ancona,05/02/2022
6.23,VICENZINO Tania,86,C.S. ESERCITO,Ancona,20/01/2008
6.23,DOVERI Francesca,82,C.S. ESERCITO,Ancona,19/02/2011
6.23,FIORESE Beatrice,97,ATL.VICENTINA,Padova,20/01/2018
6.23,FIORESE Beatrice,97,ATL.VICENTINA,Ancona,03/02/2018
6.23,FIORESE Beatrice,97,ATL.VICENTINA,Ancona,17/02/2018
6.23,AMANI Marta amouhin,04,CUS PRO PATRIA MILANO,Ancona,15/02/2020
6.22,CANELLA Valeria,82,G.S. FIAMME AZZURRE,Ancona,22/01/2006
6.22,CANELLA Valeria,82,G.S. FIAMME AZZURRE,Ancona,24/01/2009
6.22,AMATO Serena,87,C.S. ESERCITO,Firenze,10/02/2010
6.22,OBERTO Laura,93,BRACCO ATLETICA,Ancona,07/02/2015
6.22,DERKACH Dariya,93,C.S. AERONAUTICA MILITARE,Ancona,07/02/2015
