Prest.,Atleta,Anno,Società,Città,Data
1:59.25,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Karlsruhe,15/02/2009
2:00.23,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Torino,08/03/2009
2:00.36,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Valencia,08/03/2008
2:00.63,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Stoccolma,18/02/2009
2:01.07,SABBATINI Gaia,99,G.S. FIAMME AZZURRE,Ancona,27/02/2022
2:01.20,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Stoccolma,21/02/2008
2:01.42,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Birmingham,03/03/2007
2:01.43,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Torino,07/03/2009
2:01.45,BELLO' Elena,97,G.S. FIAMME AZZURRE,Ancona,27/02/2022
2:01.53,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Lievin,14/02/2012
2:01.62,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Valencia,07/03/2008
2:01.73,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Mosca,16/02/2008
2:01.87,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Vienna,31/01/2006
2:01.99,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Birmingham,18/02/2012
2:02.07,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Metz,11/02/2023
2:02.08,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Tampere,04/02/2007
2:02.12,BELLO' Elena,97,G.S. FIAMME AZZURRE,Padova,19/02/2022
2:02.19,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Istanbul,02/03/2023
2:02.35,BELLO' Elena,97,G.S. FIAMME AZZURRE,Belgrado,19/03/2022
2:02.71,BALDESSARI Irene,93,C.S. ESERCITO,Vienna,30/01/2021
2:02.80,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Istanbul,05/03/2023
2:02.86,BELLO' Elena,97,G.S. FIAMME AZZURRE,Metz,11/02/2023
2:03.00,BELLO' Elena,97,G.S. FIAMME AZZURRE,Lievin,15/02/2023
2:03.10,OBERSTOLZ Alexia,80,C.S. ESERCITO,Vienna,31/01/2006
2:03.20,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Manchester,28/01/2023
2:03.31,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Istanbul,04/03/2023
2:03.34,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Birmingham,02/03/2007
2:03.38,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Ancona,21/01/2023
2:03.45,BELLO' Elena,97,G.S. FIAMME AZZURRE,Ancona,21/02/2021
2:03.45,BALDESSARI Irene,93,C.S. ESERCITO,Ancona,21/02/2021
2:03.55,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Ancona,19/02/2023
2:03.61,BELLO' Elena,97,G.S. FIAMME AZZURRE,Torun,06/03/2021
2:03.67,REINA Daniela,81,G.S. FIAMME AZZURRE,Birmingham,20/02/2010
2:03.72,REINA Daniela,81,G.S. FIAMME AZZURRE,Tampere,07/02/2009
2:03.74,RIVA Antonella,81,FONDIARIA - SAI ATLETICA,Tampere,04/02/2007
2:03.76,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Valencia,09/03/2008
2:03.80,BELLO' Elena,97,G.S. FIAMME AZZURRE,Torun,05/03/2021
2:03.88,ZENONI Marta,99,ATL. BERGAMO 1959 ORIOCENTER,Ancona,06/03/2016
2:03.91,BELLO' Elena,97,G.S. FIAMME AZZURRE,Gent,13/02/2021
2:03.97,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Torino,06/03/2009
2:04.00,REINA Daniela,81,G.S. FIAMME AZZURRE,Karlsruhe,15/02/2009
2:04.01,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Ancona,17/02/2013
2:04.04,VANDI Eleonora,96,ATL. AVIS MACERATA,Ancona,21/02/2021
2:04.06,TROIANI Serena,96,CUS PRO PATRIA MILANO,Ancona,21/02/2021
2:04.07,BALDESSARI Irene,93,C.S. ESERCITO,Linz,12/02/2016
2:04.17,BALDESSARI Irene,93,C.S. ESERCITO,Vienna,26/01/2019
2:04.26,MATTAGLIANO Joyce,94,C.S. ESERCITO,Vienna,26/01/2019
2:04.30,BALDESSARI Irene,93,C.S. ESERCITO,Ancona,19/02/2017
2:04.38,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Gent,02/02/2013
2:04.39,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Ancona,18/02/2007
2:04.41,BALDESSARI Irene,93,C.S. ESERCITO,Ancona,06/03/2016
2:04.45,BALDESSARI Irene,93,C.S. ESERCITO,Goteborg,28/01/2019
2:04.50,OBERSTOLZ Alexia,80,C.S. ESERCITO,Lipsia,09/02/2007
2:04.72,BALDESSARI Irene,93,C.S. ESERCITO,Linz,10/02/2017
2:04.75,MATTAGLIANO Joyce,94,C.S. ESERCITO,Padova,19/02/2022
2:04.77,DEL BUONO Federica,94,C.S. CARABINIERI SEZ. ATLETICA,Ancona,19/02/2023
2:04.78,ARTUSO Elisabetta,74,C.S. FORESTALE,Ancona,20/02/2005
2:04.83,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Torino,22/02/2009
2:04.85,OBERSTOLZ Alexia,80,C.S. ESERCITO,Ancona,19/02/2006
2:04.86,MATTAGLIANO Joyce,94,C.S. ESERCITO,Nantes,25/01/2020
2:04.88,OBERSTOLZ Alexia,80,C.S. ESERCITO,Vienna,30/01/2007
2:04.97,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Ancona,26/02/2012
2:04.97,VANDI Eleonora,96,ATL. AVIS MACERATA,Torun,06/03/2021
2:04.99,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Bordeaux,26/01/2013
2:05.03,OBERSTOLZ Alexia,80,C.S. ESERCITO,Ancona,20/02/2005
2:05.06,OBERSTOLZ Alexia,80,C.S. ESERCITO,Madrid,04/03/2005
2:05.06,BELLO' Elena,97,G.S. FIAMME AZZURRE,Sabadell,06/02/2019
2:05.06,BELLO' Elena,97,G.S. FIAMME AZZURRE,Istanbul,02/03/2023
2:05.10,RIVA Antonella,81,FONDIARIA - SAI ATLETICA,Lipsia,09/02/2007
2:05.19,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Vienna,31/01/2015
2:05.19,ZENONI Marta,99,ATL. BERGAMO 1959 CREBERG,Lione,28/02/2015
2:05.20,REINA Daniela,81,G.S. FIAMME AZZURRE,Lipsia,13/02/2010
2:05.23,MATTAGLIANO Joyce,94,ATL BRUGNERA PN FRIULINTAGLI,Istanbul,25/02/2016
2:05.27,RIVA Antonella,81,FONDIARIA - SAI ATLETICA,Ancona,18/02/2007
2:05.30,RIVA Antonella,81,FONDIARIA - SAI ATLETICA,Ancona,02/02/2008
2:05.31,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Valencia,10/02/2007
2:05.32,MILANI Marta,87,C.S. ESERCITO,Ancona,17/02/2013
2:05.39,MILANI Marta,87,C.S. ESERCITO,Ancona,23/02/2014
2:05.43,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,Padova,14/02/2015
2:05.44,MILANI Marta,87,C.S. ESERCITO,Bordeaux,26/01/2013
