Prest.,Atleta,Anno,Società,Città,Data
1.70,BASSANI Hilary,92,ANA ATL.FELTRE,Szombathely,25/06/2008
1.69,BASSANI Hilary,92,ANA ATL.FELTRE,Lignano Sabbiadoro,25/09/2008
1.65,BASSANI Hilary,92,ANA ATL.FELTRE,Piombino Dese,05/06/2008
1.65,BASSANI Hilary,92,ANA ATL.FELTRE,Rossano Veneto,07/09/2008
1.65,BASSANI Hilary,92,ANA ATL.FELTRE,Bovolone,21/09/2008
1.64,BASSANI Hilary,92,ANA ATL.FELTRE,Belluno,21/06/2008
1.63,BASSANI Hilary,92,ANA ATL.FELTRE,Abano Terme,24/05/2008
1.60,BASSANI Hilary,92,ANA ATL.FELTRE,Cles,21/08/2008
1.60,BASSANI Hilary,92,ANA ATL.FELTRE,Rieti,04/10/2008
1.49,BASSANI Hilary,92,ANA ATL.FELTRE,Lignano Sabbiadoro,24/09/2008
1.53,BASSANI Hilary,92,ANA ATL.FELTRE,Rosa,23/05/2009
1.45,DE MARCHI Veronica,94,ANA ATL.FELTRE,Mestre,08/05/2010
1.45,DE MARCHI Veronica,94,ANA ATL.FELTRE,Verona,02/06/2010
1.53,DE MARCHI Veronica,94,ANA ATL.FELTRE,Vicenza,21/05/2011
1.45,DE MARCHI Veronica,94,ANA ATL.FELTRE,Bastia Umbra,11/06/2011
1.40,DE MARCHI Veronica,94,ANA ATL.FELTRE,Feltre,27/08/2011
1.40,DE MARCHI Veronica,94,ANA ATL.FELTRE,Bassano Del Grappa,17/09/2011
1.45,DE MARCHI Veronica,94,ANA ATL.FELTRE,Treviso,22/04/2012
1.45,DE MARCHI Veronica,94,ANA ATL.FELTRE,Vicenza,19/05/2012
1.45,DE MARCHI Veronica,94,ANA ATL.FELTRE,Bassano Del Grappa,15/09/2012
1.30,DE MARCHI Veronica,94,ANA ATL.FELTRE,Feltre,23/08/2012
1.20,ARBOIT Diletta,96,ANA ATL.FELTRE,Vicenza,26/05/2012
1.40,DE MARCHI Veronica,94,ANA ATL.FELTRE,Marcon,11/05/2013
1.40,VIECELI Gloria,99,ANA ATL.FELTRE,Vicenza,02/05/2015
1.59,D'ALBERTO Elena,00,ANA ATL.FELTRE,Vicenza,30/04/2016
1.57,D'ALBERTO Elena,00,ANA ATL.FELTRE,Padova,25/04/2016
1.55,D'ALBERTO Elena,00,ANA ATL.FELTRE,Bovolone,04/06/2016
1.55,D'ALBERTO Elena,00,ANA ATL.FELTRE,Rosa,17/09/2016
1.54,D'ALBERTO Elena,00,ANA ATL.FELTRE,Agordo,21/05/2016
1.50,D'ALBERTO Elena,00,ANA ATL.FELTRE,Jesolo,17/06/2016
1.45,D'ALBERTO Elena,00,ANA ATL.FELTRE,Vicenza,13/05/2016
1.55,D'ALBERTO Elena,00,ANA ATL.FELTRE,Vicenza,13/05/2017
1.40,CANOVA Aurora,01,ANA ATL.FELTRE,Vicenza,13/05/2017
1.63,D'ALBERTO Elena,00,ANA ATL.FELTRE,Bussolengo,26/05/2018
1.57,SCOPEL Gioia,02,ANA ATL.FELTRE,San Biagio Di Callalta,12/05/2018
1.57,D'ALBERTO Elena,00,ANA ATL.FELTRE,Modena,20/05/2018
1.55,D'ALBERTO Elena,00,ANA ATL.FELTRE,Agropoli,01/06/2018
