Prest.,Atleta,Anno,Società,Città,Data
1:32.6,FANTINEL Sara,05,ANA ATL.FELTRE,Feltre,27/04/2022
1:34.6,DE CARLI Matilde,05,ANA ATL.FELTRE,Feltre,27/04/2022
1:35.2,DE BACCO Emma,06,ANA ATL.FELTRE,Feltre,27/04/2022
1:29.7,BEE Nicole,91,ANA ATL.FELTRE,Belluno,26/04/2023
1:30.4,FANTINEL Sara,05,ANA ATL.FELTRE,Belluno,26/04/2023
1:32.6,FANTINEL Sara,05,ANA ATL.FELTRE,Feltre,27/04/2022
1:34.6,DE CARLI Matilde,05,ANA ATL.FELTRE,Feltre,27/04/2022
1:35.2,DE BACCO Emma,06,ANA ATL.FELTRE,Feltre,27/04/2022
1:29.7,BEE Nicole,91,ANA ATL.FELTRE,Belluno,26/04/2023
1:30.4,FANTINEL Sara,05,ANA ATL.FELTRE,Belluno,26/04/2023
