Prest.,Atleta,Anno,Società,Città,Data
7.17,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Udine,27/01/2019
7.17,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Udine,27/01/2019
7.17,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Ancona,02/02/2019
7.17,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Udine,27/01/2019
7.17,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Udine,27/01/2019
7.17,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Ancona,02/02/2019
7.21,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Padova,31/01/2021
7.21,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Padova,31/01/2021
7.24,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Modena,11/03/2012
7.24,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Modena,11/03/2012
7.24,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Udine,27/01/2019
7.24,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Modena,11/03/2012
7.24,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Modena,11/03/2012
7.24,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Udine,27/01/2019
7.25,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Pergine Valsugana,04/02/2012
7.25,ROLDO Demis,85,ANA ATL.FELTRE,Padova,05/01/2019
7.25,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Pergine Valsugana,04/02/2012
7.25,ROLDO Demis,85,ANA ATL.FELTRE,Padova,05/01/2019
7.26,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Padova,26/01/2020
7.26,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Ancona,08/02/2020
7.26,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,13/02/2021
7.26,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Padova,26/01/2020
7.26,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Ancona,08/02/2020
7.26,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,13/02/2021
7.28,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Ancona,19/02/2012
7.28,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,10/02/2019
7.28,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Padova,15/02/2020
7.28,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Ancona,19/02/2012
7.28,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,10/02/2019
7.28,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Padova,15/02/2020
7.29,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Ancona,19/02/2012
7.29,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Padova,09/02/2013
7.29,ROLDO Demis,85,ANA ATL.FELTRE,Padova,05/01/2019
7.29,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Ancona,19/02/2012
7.29,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Padova,09/02/2013
7.29,ROLDO Demis,85,ANA ATL.FELTRE,Padova,05/01/2019
7.30,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Udine,27/01/2019
7.30,ZABOT Julian,02,ANA ATL.FELTRE,Padova,18/01/2020
7.30,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Udine,27/01/2019
7.30,ZABOT Julian,02,ANA ATL.FELTRE,Padova,18/01/2020
7.31,TIREL Enrico,93,ANA ATL.FELTRE,Udine,12/02/2012
7.31,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,23/01/2021
7.31,TIREL Enrico,93,ANA ATL.FELTRE,Udine,12/02/2012
7.31,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,23/01/2021
7.32,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Padova,14/01/2012
7.32,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Pergine Valsugana,04/02/2012
7.32,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Padova,09/02/2013
7.32,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,21/01/2018
7.32,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Padova,14/01/2012
7.32,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Pergine Valsugana,04/02/2012
7.32,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Padova,09/02/2013
7.32,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,21/01/2018
7.33,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,24/01/2009
7.33,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,07/02/2009
7.33,ROLDO Demis,85,ANA ATL.FELTRE,Padova,10/02/2019
7.33,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,24/01/2009
7.33,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,07/02/2009
7.33,ROLDO Demis,85,ANA ATL.FELTRE,Padova,10/02/2019
7.34,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Udine,27/01/2013
7.34,ZABOT Julian,02,ANA ATL.FELTRE,Padova,26/01/2020
7.34,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Udine,27/01/2013
7.34,ZABOT Julian,02,ANA ATL.FELTRE,Padova,26/01/2020
7.35,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Pergine Valsugana,06/02/2010
7.35,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,11/02/2018
7.35,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Pergine Valsugana,06/02/2010
7.35,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,11/02/2018
7.36,TIREL Enrico,93,ANA ATL.FELTRE,Udine,12/02/2012
7.36,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,18/01/2020
7.36,TIREL Enrico,93,ANA ATL.FELTRE,Udine,12/02/2012
7.36,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,18/01/2020
7.37,ZABOT Alex,98,ANA ATL.FELTRE,Padova,11/01/2015
7.37,ZABOT Julian,02,ANA ATL.FELTRE,Padova,03/02/2019
7.37,ZABOT Julian,02,ANA ATL.FELTRE,Padova,03/02/2019
7.37,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,10/02/2019
7.37,ZABOT Alex,98,ANA ATL.FELTRE,Padova,11/01/2015
7.37,ZABOT Julian,02,ANA ATL.FELTRE,Padova,03/02/2019
7.37,ZABOT Julian,02,ANA ATL.FELTRE,Padova,03/02/2019
7.37,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,10/02/2019
7.38,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Pergine,16/02/2008
7.38,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,10/01/2016
7.38,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,22/01/2017
7.38,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Pergine,16/02/2008
7.38,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,10/01/2016
7.38,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,22/01/2017
7.39,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Genova,25/02/2007
7.39,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Udine,09/01/2010
7.39,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Padova,12/01/2013
7.39,ZABOT Julian,02,ANA ATL.FELTRE,Padova,13/02/2021
7.39,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Genova,25/02/2007
7.39,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Udine,09/01/2010
7.39,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Padova,12/01/2013
7.39,ZABOT Julian,02,ANA ATL.FELTRE,Padova,13/02/2021
7.40,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,07/01/2018
7.40,ZABOT Julian,02,ANA ATL.FELTRE,Padova,10/02/2019
7.40,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,07/01/2018
7.40,ZABOT Julian,02,ANA ATL.FELTRE,Padova,10/02/2019
7.41,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Pergine,16/02/2008
7.41,ZABOT Julian,02,ANA ATL.FELTRE,Padova,31/01/2021
7.41,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Pergine,16/02/2008
7.41,ZABOT Julian,02,ANA ATL.FELTRE,Padova,31/01/2021
7.42,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Pergine Valsugana,06/02/2010
7.42,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Padova,14/01/2012
7.42,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Udine,22/01/2012
7.42,ZABOT Julian,02,ANA ATL.FELTRE,Padova,07/01/2018
7.42,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Pergine Valsugana,06/02/2010
7.42,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Padova,14/01/2012
7.42,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Udine,22/01/2012
7.42,ZABOT Julian,02,ANA ATL.FELTRE,Padova,07/01/2018
7.43,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Udine,09/01/2010
7.43,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,18/01/2014
7.43,ZABOT Julian,02,ANA ATL.FELTRE,Padova,04/01/2020
7.43,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Udine,09/01/2010
7.43,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,18/01/2014
7.43,ZABOT Julian,02,ANA ATL.FELTRE,Padova,04/01/2020
7.44,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,25/01/2014
7.44,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,11/01/2015
7.44,ZABOT Alex,98,ANA ATL.FELTRE,Padova,18/01/2015
7.44,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,11/02/2018
7.44,MARIN Pietro,01,ANA ATL.FELTRE,Padova,05/01/2019
7.44,ZABOT Julian,02,ANA ATL.FELTRE,Padova,05/01/2019
7.44,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,25/01/2014
7.44,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,11/01/2015
7.44,ZABOT Alex,98,ANA ATL.FELTRE,Padova,18/01/2015
7.44,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,11/02/2018
7.44,MARIN Pietro,01,ANA ATL.FELTRE,Padova,05/01/2019
7.44,ZABOT Julian,02,ANA ATL.FELTRE,Padova,05/01/2019
7.45,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,19/01/2008
7.45,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,11/01/2015
7.45,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,18/01/2015
7.45,ZABOT Julian,02,ANA ATL.FELTRE,Padova,21/01/2018
7.45,DALLA SEGA Davide,99,ANA ATL.FELTRE,Padova,21/01/2018
7.45,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,19/01/2008
7.45,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,11/01/2015
7.45,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,18/01/2015
7.45,ZABOT Julian,02,ANA ATL.FELTRE,Padova,21/01/2018
7.45,DALLA SEGA Davide,99,ANA ATL.FELTRE,Padova,21/01/2018
7.46,ZABOT Julian,02,ANA ATL.FELTRE,Udine,27/01/2019
7.46,ZABOT Julian,02,ANA ATL.FELTRE,Padova,23/01/2021
7.46,ZABOT Julian,02,ANA ATL.FELTRE,Udine,27/01/2019
7.46,ZABOT Julian,02,ANA ATL.FELTRE,Padova,23/01/2021
7.47,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,19/01/2008
7.47,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,19/01/2008
7.48,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Pergine,10/02/2007
7.48,MARIN Pietro,01,ANA ATL.FELTRE,Padova,18/01/2020
7.48,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Pergine,10/02/2007
7.48,MARIN Pietro,01,ANA ATL.FELTRE,Padova,18/01/2020
7.49,DALLA SEGA Davide,99,ANA ATL.FELTRE,Padova,08/01/2017
7.49,DALLA SEGA Davide,99,ANA ATL.FELTRE,Padova,08/01/2017
7.50,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,20/01/2007
7.50,AGOSTINETTO Isacco,99,ANA ATL.FELTRE,Padova,11/02/2018
7.50,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,20/01/2007
7.50,AGOSTINETTO Isacco,99,ANA ATL.FELTRE,Padova,11/02/2018
7.50,DE PAOLI Federico,02,ANA ATL.FELTRE,Padova,21/01/2024
7.50,ROLDO Demis,85,ANA ATL.FELTRE,Padova,21/01/2024
7.51,ZABOT Alex,98,ANA ATL.FELTRE,Padova,01/02/2015
7.51,ZABOT Julian,02,ANA ATL.FELTRE,Padova,03/02/2018
7.51,ZABOT Alex,98,ANA ATL.FELTRE,Padova,01/02/2015
7.51,ZABOT Julian,02,ANA ATL.FELTRE,Padova,03/02/2018
7.53,VELLO Michele,97,ANA ATL.FELTRE,Padova,11/01/2015
7.53,VELLO Michele,97,ANA ATL.FELTRE,Padova,11/01/2015
7.54,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,04/02/2006
7.54,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Padova,18/01/2014
7.54,MARIN Pietro,01,ANA ATL.FELTRE,Padova,26/01/2020
7.54,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,04/02/2006
7.54,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Padova,18/01/2014
7.54,MARIN Pietro,01,ANA ATL.FELTRE,Padova,26/01/2020
7.55,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,04/02/2006
7.55,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Pergine Valsugana,04/02/2012
7.55,VELLO Michele,97,ANA ATL.FELTRE,Padova,18/01/2014
7.55,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,04/02/2006
7.55,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Pergine Valsugana,04/02/2012
7.55,VELLO Michele,97,ANA ATL.FELTRE,Padova,18/01/2014
7.56,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,10/01/2016
7.56,MARIN Pietro,01,ANA ATL.FELTRE,Udine,27/01/2019
7.56,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,10/01/2016
7.56,MARIN Pietro,01,ANA ATL.FELTRE,Udine,27/01/2019
7.58,DALLA SEGA Davide,99,ANA ATL.FELTRE,Padova,23/01/2021
7.58,SCOPEL Simone,06,ANA ATL.FELTRE,Padova,29/01/2023
7.58,DALLA SEGA Davide,99,ANA ATL.FELTRE,Padova,23/01/2021
7.58,SCOPEL Simone,06,ANA ATL.FELTRE,Padova,29/01/2023
7.59,ZABOT Alex,98,ANA ATL.FELTRE,Padova,18/01/2014
7.59,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,08/01/2017
7.59,ZABOT Alex,98,ANA ATL.FELTRE,Padova,18/01/2014
7.59,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,08/01/2017
7.60,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Padova,23/01/2021
7.60,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Padova,23/01/2021
7.61,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,21/01/2006
7.61,VELLO Michele,97,ANA ATL.FELTRE,Padova,08/01/2017
7.61,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,21/01/2006
7.61,VELLO Michele,97,ANA ATL.FELTRE,Padova,08/01/2017
7.62,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,15/01/2011
7.62,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,15/01/2011
