Prest.,Atleta,Anno,Società,Città,Data
2:27.19,MASIN Massimo,60,SPAK4 PADOVA,Padova,05/03/2023
2:27.20,IACOPONI Luca,69,A.S.D.  ATL. VILLA GUGLIELMI,Ancona,13/02/2022
2:27.22,MORACAS Marco,61,A.S. LA FRATELLANZA 1874,Ancona,11/03/2023
2:27.23,PINNA Ivo,70,SHARDANA ASSOCIAZIONE SPORTIVA,Ancona,01/03/2015
2:27.23,MATERA Giovanni,68,ATL. ADEN  EXPRIVIA MOLFETTA,Ancona,26/01/2020
2:27.29,GRIMALDI Massimiliano,68,G.S. AMLETO MONTI,Ancona,24/02/2019
2:27.32,ROMA Giovanni,97,A.S.D. ' LA CORSA',Napoli,24/01/2016
2:27.37,SARDI Daniele,00,ACSI ATLETICA SPORT TOSCANA,Ancona,21/01/2017
2:27.37,SCHIAVON Alberto,63,GS.TORTELLINI VOLTAN MARTELLAG,Padova,10/02/2018
2:27.38,NUTI Gianmarco,89,TOSCANA ATLETICA,Firenze,14/01/2005
2:27.38,CERBAI Mauro,91,A.S. ATLETICA 92 VENTIMIGLIA,Genova,16/02/2008
2:27.38,VOLSI Ludovico,00,ASSI GIGLIO ROSSO FIRENZE,Firenze,05/02/2016
2:27.38,BRAGAGNOLO Marco,86,A.S.D. TEAM TREVISO,Padova,08/01/2022
2:27.39,PETTIROSSO Marco,04,ASD ATLETICA SPEZIA DUFERCO,Parma,12/01/2020
2:27.40,FERRARO Federico,95,A.S.D. ' LA CORSA',Napoli Ponticelli,22/01/2011
2:27.53,DE SIMONE Alfonso,89,A.S.D. AGG. HINNA,Napoli,04/02/2006
2:27.53,CALSANA Mattia albino,79,MOTUS ATLETICA CASTEGNATO,Padova,11/02/2017
2:27.56,BELLUOMO Gianfranco,60,A.S. DIL. PUNTESE S.G LA PUNTA,Ancona,25/02/2018
2:27.57,CASARIN Davide,03,ATLETICA ALBORE MARTELLAGO,Padova,19/01/2019
2:27.57,VAROTTO Gabriele,79,SPAK4 PADOVA,Padova,16/02/2020
2:27.60,DEPLANO Luigi,56,CAMBIASO RISSO RUNNING TEAM GE,Genova,08/02/2014
2:27.60,ZAMORI Massimo,68,A.S.D. LIBERATLETICA,Ancona,01/02/2020
2:27.64,CANTON Giuseppe,60,RUNNERS PADOVA,Padova,09/01/2016
2:27.64,GAMBA Gianluca,68,ATLETICA CRAL BANCO POPOLARE,Padova,10/02/2018
2:27.65,MAZZONI Francesco,92,ATL LIBERTAS RUNNERS LIVORNO,Firenze,10/02/2009
2:27.66,GRASSO Andrea,00,A.S.D. ' LA CORSA',Napoli,24/01/2016
2:27.68,FINIELLI Giovanni,50,GS.TORTELLINI VOLTAN MARTELLAG,Torun,28/03/2019
2:27.70,GALLINARI Christian,81,A.S.D. RUN8 TEAM,Padova,16/02/2020
2:27.70,DE COL Paolo,65,ATL. SUSA ADRIANO ASCHIERIS,Ancona,12/03/2023
2:27.73,SILLA Cristiano,98,ACSI CAMPIDOGLIO PALATINO,Ancona,21/01/2017
2:27.74,HARRASSER Lukas,98,SSV BRUNECK BRUNICO VOLKSBANK,Monaco,16/03/2014
2:27.75,SCOTTO Oreste,05,ITACA,Napoli,15/01/2023
2:27.77,MARIOTTI Claudio,56,ASD ATLETICA PISTOIA,Firenze,28/02/2014
2:27.77,GHEDINA Davide,98,POLISPORTIVA CAPRIOLI,Padova,07/02/2015
2:27.77,MAPELLI Leonardo,05,ATL. BERGAMO 1959 ORIOCENTER,Padova,16/01/2022
2:27.78,VISENTIN Lorenzo,98,S.E.F. VIRTUS EMILSIDER BO,Padova,25/01/2014
2:27.78,GEISER Konrad,47,SPORTCLUB MERAN ASV,Ancona,09/03/2014
2:27.81,MARIOTTI Claudio,56,ASD ATLETICA PISTOIA,Budapest,26/03/2014
2:27.82,LIMONE Claudio,56,ASD LA GALLA PONTEDERA ATL.,Ancona,01/03/2015
2:27.83,COSTANTINO Antonio,81,A. P. HIPPOS CAMPI FLEGREI,Napoli,23/01/2005
2:27.83,MASSIMELLI Giorgio,59,A.S.D.  C.U.S. GENOVA,Genova,25/01/2014
2:27.83,EL FOUZAOUI Youssef,00,ATLETICA VIS ABANO,Padova,16/01/2016
2:27.83,BONETTI Alfredo,58,ATL. INSIEME VERONA,Padova,05/02/2022
2:27.84,MILIACCA Fabio,60,ATHLETIC TERNI,Ancona,09/03/2014
2:27.84,CINGOLANI Alessandro,98,ATL.CASTELFIDARDO CRIMINESI,Ancona,11/01/2015
2:27.6,TASCIONE Francesco,03,ATLETICA MARCIANISE A.S.D,Napoli,18/12/2022
2:27.84,MARTONE Angelo,95,A.S.D. PODISTICA MARCIANISE,Parma,13/02/2022
2:27.85,MARCHETTI Maurizio,53,GR.PODISTICO AVIS TAGLIO DI PO,Ancona,01/03/2015
2:27.87,MARCHETTI Maurizio,53,G.A. ASSINDUSTRIA ROVIGO,Ancona,09/03/2014
2:27.89,ANDREOLI Vincenzo,57,ATL.BIOTEKNA MARCON,Ancona,24/02/2019
2:27.91,GADALDI Rinaldo,54,ATL. VIRTUS CASTENEDOLO,Ancona,01/03/2015
2:27.93,PEDRINI Daniele,59,ATL. INSIEME VERONA,Ancona,11/03/2023
2:27.96,FINIELLI Giovanni,50,GS.TORTELLINI VOLTAN MARTELLAG,Madrid,22/03/2018
2:27.96,COTICHELLI Diego,76,S.E.F. MACERATA,Ancona,12/03/2023
2:27.97,DE FEO Stefano,89,LIB. G.S. SS SALVATORE,Napoli,23/01/2005
2:27.97,ITOUA KONGA Luca,88,ATLETICA  LATTE TRE VALLI,Ancona,21/02/2007
2:27.97,MAACH Hamza,95,ALGA ETRUSCATLETICA,Firenze,16/02/2015
2:27.97,ROGEN Helmuth,65,S.G EISACKTAL RAIFFEISEN ASV,Ancona,24/02/2019
2:27.98,BAGNI Matteo,04,ATL. REGGIO ASD,Parma,29/01/2023
2:28.02,BORTOLOT Federico,92,ATL.LIB.'TONON' S.P.A VITTORIO,Padova,09/02/2008
2:28.03,BIANCO Samuele,98,ASSI GIGLIO ROSSO FIRENZE,Firenze,28/02/2014
2:28.04,FABBRI Matteo,99,CUS PISA ATLETICA CASCINA,Firenze,16/02/2015
2:28.06,GRADELLINI Manuel,91,G.S.SELF ATL. MONTANARI GRUZZA,Padova,24/01/2016
2:28.06,GEREVINI Lorenzo,07,ATL. RIGOLETTO,Padova,04/02/2023
2:28.07,CARRIERO Claudio,64,ATL. STRAMILANO,Padova,20/02/2016
2:28.07,BIESTA Fulvio stefano,66,ATLETICA CANAVESANA,Ancona,25/02/2018
2:28.08,PASQUALOTTO Pietro,05,ATL. VERONA ASD PINDEMONTE,Padova,16/01/2022
2:28.09,FUSCHINI Idel,68,LAZIO RUNNERS TEAM A.S.D.,Ancona,25/02/2018
2:28.12,BAIANO Benedetto,66,ATLETICA GROSSETO BANCA TEMA,Ancona,24/02/2019
2:28.15,PEDRINI Daniele,59,ATL. INSIEME VERONA,Torun,29/03/2023
2:28.18,RENDA Marco,62,U.S. S.VITTORE O. 1906,Budapest,25/03/2014
