Prest.,Atleta,Anno,Società,Città,Data
3:47.24,PERCO Emilio,94,ANA ATL.FELTRE,Milano Arena,06/06/2012
3:53.75,DAL SASSO Alberto,98,ANA ATL.FELTRE,Trento,14/07/2015
3:57.23,CAPPELLETTO Pablo luis,02,ANA ATL.FELTRE,Trento,04/07/2023
3:58.06,BONAN Marco,00,ANA ATL.FELTRE,Trento,16/07/2019
3:59.88,MINELLA Loris,86,ANA ATL.FELTRE,Trento,12/07/2022
4:00.76,DE PAOLI Nicola,92,ANA ATL.FELTRE,Verona,14/09/2013
4:00.79,COSTA Edgard,99,ANA ATL.FELTRE,Feltre,23/08/2017
4:02.14,SECK Mor,85,ANA ATL.FELTRE,Feltre,22/06/2019
4:03.0,BATTISTEL Samuele,04,ANA ATL.FELTRE,Feltre,11/05/2022
4:05.05,DALLA PALMA Davide,90,ANA ATL.FELTRE,Pordenone,19/06/2013
4:05.45,CECCHIN Simone,96,ANA ATL.FELTRE,Padova,14/05/2022
4:12.52,MINELLA Luca,88,ANA ATL.FELTRE,Feltre,20/06/2015
4:14.33,LOSS Nikolas,01,ANA ATL.FELTRE,Feltre,22/06/2019
4:14.61,RECH Omar,87,ANA ATL.FELTRE,Trento,22/07/2008
4:15.01,KANDRI Othman,97,ANA ATL.FELTRE,Creazzo,12/09/2015
4:16.67,SACCHET Lucio,81,ANA ATL.FELTRE,Feltre,26/06/2021
4:24.08,LORENZETTO Andrea,95,ANA ATL.FELTRE,Vicenza,10/05/2014
4:25.71,FANTINEL Davide,05,ANA ATL.FELTRE,Feltre,01/07/2023
4:27.53,RIGA Stefano,91,ANA ATL.FELTRE,Treviso,17/04/2011
4:28.19,ROSSI Mattia,93,ANA ATL.FELTRE,Trento,14/09/2010
4:32.72,MASET Nicolo',03,ANA ATL.FELTRE,Trento,04/07/2023
4:44.00,DALLA CORTE Christian,82,ANA ATL.FELTRE,Trento,12/07/2022
4:50.88,MAZZOCCO Simone,06,ANA ATL.FELTRE,Caorle,27/05/2023
5:20.46,MOINO Alessandro,74,ANA ATL.FELTRE,Feltre,25/06/2022
5:21.3,ZANNIN Denis,79,ANA ATL.FELTRE,Feltre,11/05/2022
5:27.57,NOSIGLIA Alessio,83,ANA ATL.FELTRE,Feltre,01/07/2023
5:28.46,TONET Stefano,72,ANA ATL.FELTRE,Feltre,01/07/2023
5:31.74,DE BARBA Costantino,68,ANA ATL.FELTRE,Mezzano,24/05/2023
