Prest.,Atleta,Anno,Società,Città,Data
14:41.74,DEOLA Ruben iavor,00,ANA ATL.FELTRE,Trento,19/07/2022
14:44.80,SACCHET Lucio,81,ANA ATL.FELTRE,Vicenza,20/05/2012
14:52.23,MINELLA Loris,86,ANA ATL.FELTRE,Trento,19/07/2022
15:06.41,POLESANA Federico,94,ANA ATL.FELTRE,Trento,18/07/2017
15:26.43,CAPPELLETTO Pablo luis,02,ANA ATL.FELTRE,Padova,14/05/2023
15:39.58,RIGA Stefano,91,ANA ATL.FELTRE,Feltre,04/06/2011
15:39.82,LOSS Nikolas,01,ANA ATL.FELTRE,Trento,09/07/2019
15:51.87,CECCHIN Simone,96,ANA ATL.FELTRE,Caorle,28/05/2023
15:55.30,CASSOL Roberto,98,ANA ATL.FELTRE,San Biagio Di Callalta,21/05/2017
15:56.61,DALLA PALMA Davide,90,ANA ATL.FELTRE,Marcon,17/09/2010
16:08.22,RECH Omar,87,ANA ATL.FELTRE,Trento,31/07/2007
16:08.22,PAULETTI Michele,99,ANA ATL.FELTRE,Trento,19/07/2022
17:10.35,MASET Nicolo',03,ANA ATL.FELTRE,Trento,11/07/2023
17:50.29,ZANOLLA Paolo,85,ANA ATL.FELTRE,Marcon,15/05/2011
17:52.03,BRUSATI Alex,04,ANA ATL.FELTRE,Castelnovo Ne' Monti,09/09/2022
18:16.88,PETITTO Claudio,75,ANA ATL.FELTRE,Mezzano,24/05/2023
18:48.0,SCHENAL Francesco,89,ANA ATL.FELTRE,Domegge Di Cadore,15/05/2021
19:01.39,FANTINEL Daniele,69,ANA ATL.FELTRE,Mezzano,24/05/2023
19:42.11,COLUSSI Riki,78,ANA ATL.FELTRE,Mezzano,24/05/2023
19:47.85,NOSIGLIA Alessio,83,ANA ATL.FELTRE,Mezzano,24/05/2023
20:51.07,DE BARBA Costantino,68,ANA ATL.FELTRE,Trento,19/07/2022
21:10.36,TONET Stefano,72,ANA ATL.FELTRE,Mezzano,24/05/2023
21:45.7,MOINO Alessandro,74,ANA ATL.FELTRE,Domegge Di Cadore,21/08/2021
