Prest.,Atleta,Anno,Società,Città,Data
8:25.53,SACCHET Lucio,81,ANA ATL.FELTRE,Mogliano Veneto,11/05/2012
8:30.64,MINELLA Loris,86,ANA ATL.FELTRE,Trento,18/07/2023
8:35.33,DEOLA Ruben iavor,00,ANA ATL.FELTRE,Trento,26/07/2022
8:37.68,PERCO Emilio,94,ANA ATL.FELTRE,Trento,28/07/2015
8:46.96,DAL SASSO Alberto,98,ANA ATL.FELTRE,Trento,23/07/2019
8:51.30,CAPPELLETTO Pablo luis,02,ANA ATL.FELTRE,Trento,18/07/2023
8:51.77,DE PAOLI Nicola,92,ANA ATL.FELTRE,Trento,29/07/2014
8:53.1,CECCHIN Simone,96,ANA ATL.FELTRE,Feltre,27/04/2022
8:58.18,DALLA PALMA Davide,90,ANA ATL.FELTRE,Trento,22/09/2010
9:04.91,LOSS Nikolas,01,ANA ATL.FELTRE,Borgo Valsugana,20/09/2020
9:09.14,BATTISTEL Samuele,04,ANA ATL.FELTRE,Feltre,08/06/2022
9:09.24,PAULETTI Michele,99,ANA ATL.FELTRE,Feltre,08/06/2022
9:10.11,KANDRI Othman,97,ANA ATL.FELTRE,Trento,28/07/2015
9:17.91,RECH Omar,87,ANA ATL.FELTRE,Trento,07/08/2007
9:21.77,RIGA Stefano,91,ANA ATL.FELTRE,Feltre,26/05/2010
9:31.31,ZANOLLA Paolo,85,ANA ATL.FELTRE,Trento,06/08/2013
9:36.17,MASET Nicolo',03,ANA ATL.FELTRE,Trento,18/07/2023
9:42.20,FANTINEL Davide,05,ANA ATL.FELTRE,Trento,18/07/2023
9:54.20,ROSSI Mattia,93,ANA ATL.FELTRE,Feltre,26/05/2010
10:04.08,LIRA Riccardo,95,ANA ATL.FELTRE,Trento,02/08/2011
10:18.07,DALLA CORTE Christian,82,ANA ATL.FELTRE,Trento,26/07/2022
10:27.9,DE RIZ Eddy,75,ANA ATL.FELTRE,Borgo Valbelluna,21/06/2023
10:32.27,MAZZOCCO Simone,06,ANA ATL.FELTRE,Padova,01/05/2023
10:42.4,FANTINEL Daniele,69,ANA ATL.FELTRE,Borgo Valbelluna,21/06/2023
10:57.8,COLUSSI Riki,78,ANA ATL.FELTRE,Borgo Valbelluna,21/06/2023
11:10.1,NOSIGLIA Alessio,83,ANA ATL.FELTRE,Borgo Valbelluna,21/06/2023
11:11.9,RUBIN Mauro,73,ANA ATL.FELTRE,Feltre,16/06/2021
11:27.7,GIOVANELLI Valter,64,ANA ATL.FELTRE,Feltre,12/05/2015
11:37.4,ZANNIN Denis,79,ANA ATL.FELTRE,Feltre,27/04/2022
11:53.09,DE BARBA Costantino,68,ANA ATL.FELTRE,Feltre,08/06/2022
12:08.0,TONET Stefano,72,ANA ATL.FELTRE,Borgo Valbelluna,21/06/2023
12:11.3,MOINO Alessandro,74,ANA ATL.FELTRE,Feltre,27/04/2022
