Prest.,Atleta,Anno,Società,Città,Data
13.39,BALDACCHINO Martina,91,CENTRO ATLETICA PIOMBINO,Stange,27/01/2007
13.67,BERTOLETTI Claudia,96,ATL. STUDENTESCA CA.RI.RI,Roma,28/01/2012
13.65,MEZZALIRA Ilaria,95,N. ATL. VARESE,Ancona,19/02/2012
13.63,BERTOLETTI Claudia,96,ATL. STUDENTESCA CA.RI.RI,Roma,03/03/2012
13.58,MEZZALIRA Ilaria,95,N. ATL. VARESE,Ancona,29/01/2012
13.50,BERTOLETTI Claudia,96,ATL. STUDENTESCA CA.RI.RI,Ancona,19/02/2012
13.28,GUAGLIONE Carmela,95,ASD ENTERPRISE SPORT & SERVICE,Napoli Ponticelli,22/01/2012
13.13,BRAGHIERI Virginia,95,ATL. PIACENZA,Ancona,19/02/2012
13.10,GUAGLIONE Carmela,95,ASD ENTERPRISE SPORT & SERVICE,Napoli Ponticelli,26/01/2012
13.03,OSAKUE Daisy oyemwenosa,96,SISPORT FIAT,Aosta,05/02/2012
12.93,BERTOLETTI Claudia,96,ATL. STUDENTESCA CA.RI.RI,Roma,15/01/2012
12.92,BASILE Maria antonietta,95,ASD ENTERPRISE SPORT & SERVICE,Ancona,19/02/2012
12.91,CESTONARO Ottavia,95,ATL.VICENTINA,Ancona,29/01/2012
12.89,BASILE Maria antonietta,95,ASD ENTERPRISE SPORT & SERVICE,Napoli Ponticelli,22/01/2012
12.86,OSAKUE Daisy oyemwenosa,96,SISPORT FIAT,Ancona,29/01/2012
12.72,ORTOLAN Laura,95,ATLETICA BRUGNERA FRIULINTAGLI,Ancona,29/01/2012
12.72,BRAGHIERI Virginia,95,ATL. PIACENZA,Schio,11/02/2012
12.52,BORELLA Caterina,95,C.U.S. BOLOGNA A.S.D.,Ancona,19/02/2012
12.50,OSAKUE Daisy oyemwenosa,96,SISPORT FIAT,Ancona,19/02/2012
12.45,EDAGHA Hannah efiong,95,ATL. STUDENTESCA CA.RI.RI,Roma,03/03/2012
12.41,BRAGHIERI Virginia,95,ATL. PIACENZA,Modena,22/01/2012
12.40,BRAGHIERI Virginia,95,ATL. PIACENZA,Schio,28/01/2012
12.39,EDAGHA Hannah efiong,95,ATL. STUDENTESCA CA.RI.RI,Ancona,19/02/2012
12.31,BORELLA Caterina,95,C.U.S. BOLOGNA A.S.D.,Ancona,14/01/2012
12.19,BORELLA Caterina,95,C.U.S. BOLOGNA A.S.D.,Modena,22/01/2012
12.17,GATTO Beatrice,95,ATLETICA VIS ABANO,Ancona,19/02/2012
12.08,CUZZOCREA Maria caterina,96,ATLETICA OLYMPUS,Ancona,19/02/2012
11.93,PANICHI Federica,96,ATLETICA FIRENZE MARATHON S.S.,Firenze,12/02/2012
11.91,GUAGLIONE Carmela,95,ASD ENTERPRISE SPORT & SERVICE,Ancona,19/02/2012
11.88,GREGOLETTO Giada,95,G.S. ERMENEGILDO ZEGNA,Aosta,14/01/2012
11.87,DELLE PIAGGE Miriana,95,ALTO LAZIO A.S.D.,Roma,15/01/2012
11.84,GREGOLETTO Giada,95,G.S. ERMENEGILDO ZEGNA,Aosta,05/02/2012
11.83,PANICHI Federica,96,ATLETICA FIRENZE MARATHON S.S.,Ancona,19/02/2012
11.74,GATTO Beatrice,95,ATLETICA VIS ABANO,Schio,11/02/2012
11.69,MAFFO Nadia,96,ATLETICA UDINESE MALIGNANI,Ancona,19/02/2012
11.60,FACCHI Giada,96,ATL. BERGAMO 1959 CREBERG,Ancona,19/02/2012
11.60,PILO' Marzia,95,ATL. ALESSANDRIA,Ancona,19/02/2012
11.57,DELLE PIAGGE Miriana,95,ALTO LAZIO A.S.D.,Roma,28/01/2012
11.42,DELLE PIAGGE Miriana,95,ALTO LAZIO A.S.D.,Roma,03/03/2012
11.41,COSIMINI Gaia,96,ATL LIBERTAS RUNNERS LIVORNO,Firenze,12/02/2012
11.41,CISSE Esther,96,ATL. SESTESE FEMMINILE,Firenze,12/02/2012
11.35,COSIMINI Gaia,96,ATL LIBERTAS RUNNERS LIVORNO,Ancona,19/02/2012
11.32,CARRETTA Sabrina,95,G.S. FIAMME ORO PADOVA,Ancona,29/01/2012
11.29,CESTONARO Ottavia,95,ATL.VICENTINA,Schio,14/01/2012
11.21,GATTO Beatrice,95,ATLETICA VIS ABANO,Schio,14/01/2012
11.21,MARCON Silvia,96,ATLETICA DI MARCA,Schio,28/01/2012
11.12,MARCON Silvia,96,ATLETICA DI MARCA,Ancona,19/02/2012
11.08,MARCON Silvia,96,ATLETICA DI MARCA,Schio,11/02/2012
11.01,GREGOLETTO Giada,95,G.S. ERMENEGILDO ZEGNA,Aosta,28/01/2012
10.98,SEVERGNINI Elisabetta,96,ATL. ESTRADA,Ancona,19/02/2012
