Prest.,Atleta,Anno,Società,Città,Data
17:21.7,FANTINEL Ilaria,98,ANA ATL.FELTRE,Belluno,18/10/2015
17:21.7,FANTINEL Ilaria,98,ANA ATL.FELTRE,Belluno,18/10/2015
17:26.31,FANTINEL Ilaria,98,ANA ATL.FELTRE,Bovolone,05/06/2016
17:26.31,FANTINEL Ilaria,98,ANA ATL.FELTRE,Bovolone,05/06/2016
17:28.02,FANTINEL Ilaria,98,ANA ATL.FELTRE,Bressanone,10/06/2016
17:28.02,FANTINEL Ilaria,98,ANA ATL.FELTRE,Bressanone,10/06/2016
18:29.71,TONIN Francesca,94,ANA ATL.FELTRE,Caorle,06/05/2018
18:29.71,TONIN Francesca,94,ANA ATL.FELTRE,Caorle,06/05/2018
18:47.98,PRADEL Meryl,92,ANA ATL.FELTRE,Padova,15/05/2022
18:47.98,PRADEL Meryl,92,ANA ATL.FELTRE,Padova,15/05/2022
19:08.42,CHIESURIN Gioia,01,ANA ATL.FELTRE,Agordo,23/08/2020
19:08.42,CHIESURIN Gioia,01,ANA ATL.FELTRE,Agordo,23/08/2020
19:14.01,PRADEL Meryl,92,ANA ATL.FELTRE,Padova,25/04/2019
19:14.01,PRADEL Meryl,92,ANA ATL.FELTRE,Padova,25/04/2019
19:50.32,SCHIEVENIN Federica,83,ANA ATL.FELTRE,Mezzano,24/05/2023
19:50.32,SCHIEVENIN Federica,83,ANA ATL.FELTRE,Mezzano,24/05/2023
20:25.83,VETTORATA Greta,90,ANA ATL.FELTRE,Feltre,22/06/2013
20:25.83,VETTORATA Greta,90,ANA ATL.FELTRE,Feltre,22/06/2013
20:33.98,GIOVANELLI Anna,97,ANA ATL.FELTRE,San Biagio Di Callalta,12/05/2019
20:33.98,GIOVANELLI Anna,97,ANA ATL.FELTRE,San Biagio Di Callalta,12/05/2019
20:39.42,COLMANET Elena,96,ANA ATL.FELTRE,Vicenza,08/05/2016
20:39.42,COLMANET Elena,96,ANA ATL.FELTRE,Vicenza,08/05/2016
20:50.57,COLMANET Elena,96,ANA ATL.FELTRE,Agordo,22/05/2016
20:50.57,COLMANET Elena,96,ANA ATL.FELTRE,Agordo,22/05/2016
21:03.92,PERENZIN Alice,87,ANA ATL.FELTRE,Feltre,21/06/2012
21:03.92,PERENZIN Alice,87,ANA ATL.FELTRE,Feltre,21/06/2012
21:05.20,COLMANET Elena,96,ANA ATL.FELTRE,Bovolone,05/06/2016
21:05.20,COLMANET Elena,96,ANA ATL.FELTRE,Bovolone,05/06/2016
21:32.60,MENEGAT Francesca,95,ANA ATL.FELTRE,Vicenza,08/05/2016
21:32.60,MENEGAT Francesca,95,ANA ATL.FELTRE,Vicenza,08/05/2016
21:33.10,MENEGAT Francesca,95,ANA ATL.FELTRE,Agordo,22/05/2016
21:33.10,MENEGAT Francesca,95,ANA ATL.FELTRE,Agordo,22/05/2016
22:02.10,COLMANET Elena,96,ANA ATL.FELTRE,Feltre,22/06/2013
22:02.10,COLMANET Elena,96,ANA ATL.FELTRE,Feltre,22/06/2013
22:37.07,COLMANET Elena,96,ANA ATL.FELTRE,Vicenza,11/05/2014
22:37.07,COLMANET Elena,96,ANA ATL.FELTRE,Vicenza,11/05/2014
22:39.29,VETTORATA Greta,90,ANA ATL.FELTRE,Feltre,21/06/2012
22:39.29,VETTORATA Greta,90,ANA ATL.FELTRE,Feltre,21/06/2012
22:50.02,ZABOT Gigliola,73,ANA ATL.FELTRE,Mezzano,24/05/2023
22:50.02,ZABOT Gigliola,73,ANA ATL.FELTRE,Mezzano,24/05/2023
