Prest.,Atleta,Anno,Società,Città,Data
51.57,COSTA Edgard,99,ANA ATL.FELTRE,Padova,08/01/2017
52.10,BORTOLIN Sebastiano,98,ANA ATL.FELTRE,Padova,22/01/2017
52.29,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,13/01/2019
52.32,BORTOLIN Sebastiano,98,ANA ATL.FELTRE,Padova,08/01/2017
52.34,BORTOLIN Sebastiano,98,ANA ATL.FELTRE,Padova,15/01/2017
52.59,VELLO Michele,97,ANA ATL.FELTRE,Padova,21/01/2018
52.69,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,07/01/2018
52.93,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,21/01/2018
53.09,BORTOLIN Sebastiano,98,ANA ATL.FELTRE,Padova,10/01/2016
53.09,ZABOT Julian,02,ANA ATL.FELTRE,Padova,13/01/2019
53.12,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,10/01/2016
53.12,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Padova,07/01/2018
53.49,ZABOT Julian,02,ANA ATL.FELTRE,Ancona,10/02/2018
53.53,TIREL Enrico,93,ANA ATL.FELTRE,Padova,31/01/2009
53.57,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,18/01/2015
53.63,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,08/01/2017
53.79,VELLO Michele,97,ANA ATL.FELTRE,Padova,07/01/2018
54.02,ZABOT Julian,02,ANA ATL.FELTRE,Padova,21/01/2018
54.14,MAHJOUBI Amir mattia,00,ANA ATL.FELTRE,Padova,11/02/2018
54.16,ZABOT Julian,02,ANA ATL.FELTRE,Padova,14/01/2018
54.49,MAHJOUBI Amir mattia,00,ANA ATL.FELTRE,Padova,21/01/2018
56.36,MAHJOUBI Amir mattia,00,ANA ATL.FELTRE,Padova,08/01/2017
56.41,MAHJOUBI Amir mattia,00,ANA ATL.FELTRE,Padova,22/01/2017
57.52,CRIVELLER Marco,03,ANA ATL.FELTRE,Padova,13/01/2019
57.71,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Padova,05/03/2022
58.60,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Ancona,11/03/2023
59.31,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Padova,04/02/2023
