Prest.,Atleta,Anno,Società,Città,Data
46.79,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,Treviso,06/05/2007
46.79,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,Treviso,06/05/2007
46.73,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Vicenza,07/05/2016
46.73,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Vicenza,07/05/2016
46.46,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Agordo,21/05/2016
46.46,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Agordo,21/05/2016
46.20,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,Milano,30/06/2007
46.20,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,Milano,30/06/2007
46.05,TREVISAN David,94,ANA ATL.FELTRE,Rovereto,29/06/2012
46.05,TREVISAN David,94,ANA ATL.FELTRE,Rovereto,29/06/2012
45.14,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,Riccione,10/09/2007
45.14,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,Riccione,10/09/2007
44.59,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,San Giovanni Lupatoto,26/05/2007
44.59,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,San Giovanni Lupatoto,26/05/2007
44.23,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Caorle,28/05/2016
44.23,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Caorle,28/05/2016
44.22,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,Mogliano Veneto,10/07/2007
44.22,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,Mogliano Veneto,10/07/2007
43.13,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Bovolone,04/06/2016
43.13,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Bovolone,04/06/2016
41.82,TREVISAN David,94,ANA ATL.FELTRE,Marcon,14/05/2011
41.82,TREVISAN David,94,ANA ATL.FELTRE,Marcon,14/05/2011
41.29,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Trento,17/09/2014
41.29,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Trento,17/09/2014
39.90,TOIGO Robin,92,ANA ATL.FELTRE,Conegliano,20/06/2014
39.90,TOIGO Robin,92,ANA ATL.FELTRE,Conegliano,20/06/2014
39.49,TOIGO Robin,92,ANA ATL.FELTRE,Bassano Del Grappa,28/06/2014
39.49,TOIGO Robin,92,ANA ATL.FELTRE,Bassano Del Grappa,28/06/2014
39.44,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Conegliano,20/06/2014
39.44,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Conegliano,20/06/2014
36.60,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Lana,04/09/2022
36.60,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Lana,04/09/2022
36.19,TOIGO Robin,92,ANA ATL.FELTRE,Rovigo,06/06/2015
36.19,TOIGO Robin,92,ANA ATL.FELTRE,Rovigo,06/06/2015
36.07,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Bassano Del Grappa,28/06/2014
36.07,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Bassano Del Grappa,28/06/2014
35.88,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Bovolone,30/04/2023
35.88,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Bovolone,30/04/2023
35.86,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Vicenza,10/05/2014
35.86,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Vicenza,10/05/2014
35.78,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Padova,25/04/2016
35.78,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Padova,25/04/2016
35.63,BERTOLDIN Davide,01,ANA ATL.FELTRE,San Biagio Di Callalta,11/05/2019
35.63,BERTOLDIN Davide,01,ANA ATL.FELTRE,San Biagio Di Callalta,11/05/2019
33.03,CORSO Lorenzo,99,ANA ATL.FELTRE,Bussolengo,26/05/2018
33.03,CORSO Lorenzo,99,ANA ATL.FELTRE,Bussolengo,26/05/2018
31.90,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Alpago,16/10/2021
31.90,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Alpago,16/10/2021
31.74,BERTOLDIN Davide,01,ANA ATL.FELTRE,Bussolengo,06/05/2017
31.74,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Trento,12/10/2019
31.74,BERTOLDIN Davide,01,ANA ATL.FELTRE,Bussolengo,06/05/2017
31.74,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Trento,12/10/2019
31.44,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Vedelago,29/06/2013
31.44,DE MARTINI Alessandro,97,ANA ATL.FELTRE,Vedelago,29/06/2013
31.25,CORSO Lorenzo,99,ANA ATL.FELTRE,Padova,14/05/2022
31.25,CORSO Lorenzo,99,ANA ATL.FELTRE,Padova,14/05/2022
31.10,DA COL Fabio,93,ANA ATL.FELTRE,Marcon,14/05/2011
31.10,DA COL Fabio,93,ANA ATL.FELTRE,Marcon,14/05/2011
27.87,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Lana,24/04/2022
27.87,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Lana,24/04/2022
27.56,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Padova,01/05/2022
27.56,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Padova,01/05/2022
27.32,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Marcon,11/05/2013
27.32,DOGLIONI Giorgio,96,ANA ATL.FELTRE,Marcon,11/05/2013
25.30,BARP Andrea,71,ANA ATL.FELTRE,Marcon,09/05/2015
25.30,BARP Andrea,71,ANA ATL.FELTRE,Marcon,09/05/2015
