Prest.,Atleta,Anno,Società,Città,Data
31:19.86,SACCHET Lucio,81,ANA ATL.FELTRE,Feltre,15/03/2014
31:19.86,SACCHET Lucio,81,ANA ATL.FELTRE,Feltre,15/03/2014
31:55.37,DEOLA Ruben iavor,00,ANA ATL.FELTRE,Brescia,01/05/2022
31:55.37,DEOLA Ruben iavor,00,ANA ATL.FELTRE,Brescia,01/05/2022
31:56.73,SACCHET Lucio,81,ANA ATL.FELTRE,Treviso,22/04/2012
31:56.73,SACCHET Lucio,81,ANA ATL.FELTRE,Treviso,22/04/2012
31:57.36,DEOLA Ruben iavor,00,ANA ATL.FELTRE,Treviso,18/04/2021
31:57.36,DEOLA Ruben iavor,00,ANA ATL.FELTRE,Treviso,18/04/2021
32:11.65,DEOLA Ruben iavor,00,ANA ATL.FELTRE,Molfetta,02/05/2021
32:11.65,DEOLA Ruben iavor,00,ANA ATL.FELTRE,Molfetta,02/05/2021
32:44.17,POLESANA Federico,94,ANA ATL.FELTRE,Feltre,15/03/2014
32:44.17,POLESANA Federico,94,ANA ATL.FELTRE,Feltre,15/03/2014
32:51.67,DA RIN DE MONEGO Lorenzo,00,ANA ATL.FELTRE,Treviso,16/04/2023
32:51.67,DA RIN DE MONEGO Lorenzo,00,ANA ATL.FELTRE,Treviso,16/04/2023
32:57.90,CAPPELLETTO Pablo luis,02,ANA ATL.FELTRE,Treviso,16/04/2023
32:57.90,CAPPELLETTO Pablo luis,02,ANA ATL.FELTRE,Treviso,16/04/2023
34:05.2,DALLA PALMA Davide,90,ANA ATL.FELTRE,Belluno,02/10/2010
34:05.2,DALLA PALMA Davide,90,ANA ATL.FELTRE,Belluno,02/10/2010
34:51.42,RECH Omar,87,ANA ATL.FELTRE,Schio,19/04/2008
34:51.42,RECH Omar,87,ANA ATL.FELTRE,Schio,19/04/2008
34:57.5,DALLA PALMA Davide,90,ANA ATL.FELTRE,Belluno,03/10/2009
34:57.5,DALLA PALMA Davide,90,ANA ATL.FELTRE,Belluno,03/10/2009
35:11.0,RECH Omar,87,ANA ATL.FELTRE,Belluno,03/10/2007
35:11.0,RECH Omar,87,ANA ATL.FELTRE,Belluno,03/10/2007
36:04.21,MASET Nicolo',03,ANA ATL.FELTRE,Treviso,16/04/2023
36:04.21,MASET Nicolo',03,ANA ATL.FELTRE,Treviso,16/04/2023
