Prest.,Atleta,Anno,Società,Città,Data
3:20.70,"PARANI JM,PERCO JM,POLESANA JM,TIREL JM",,ANA ATL.FELTRE,Vicenza,20/05/2012
3:20.70,"PARANI JM,PERCO JM,POLESANA JM,TIREL JM",,ANA ATL.FELTRE,Vicenza,20/05/2012
3:24.32,"ZANDOMENEGHI PM,BONAN AM,DAL SASSO JM,COSTA JM",,ANA ATL.FELTRE,Bussolengo,07/05/2017
3:24.32,"ZANDOMENEGHI PM,BONAN AM,DAL SASSO JM,COSTA JM",,ANA ATL.FELTRE,Bussolengo,07/05/2017
3:25.08,"ZANDOMENEGHI JM,ROSSA JM,DAL SASSO JM,BORTOLIN JM",,ANA ATL.FELTRE,Vicenza,08/05/2016
3:25.08,"ZANDOMENEGHI JM,ROSSA JM,DAL SASSO JM,BORTOLIN JM",,ANA ATL.FELTRE,Vicenza,08/05/2016
3:26.99,"VELLO PM,MAHJOUBI JM,SIRAGNA AM,ZANDOMENEGHI PM",,ANA ATL.FELTRE,Noale,15/04/2018
3:26.99,"VELLO PM,MAHJOUBI JM,SIRAGNA AM,ZANDOMENEGHI PM",,ANA ATL.FELTRE,Noale,15/04/2018
3:27.19,"ZANDOMENEGHI JM,ROSSA JM,BORTOLIN JM,DAL SASSO JM",,ANA ATL.FELTRE,Caprino Veronese,03/04/2016
3:27.19,"ZANDOMENEGHI JM,ROSSA JM,BORTOLIN JM,DAL SASSO JM",,ANA ATL.FELTRE,Caprino Veronese,03/04/2016
3:27.58,"SCOPEL AM,PERCO AM,PARANI AM,TIREL AM",,ANA ATL.FELTRE,Rieti,03/10/2010
3:27.58,"SCOPEL AM,PERCO AM,PARANI AM,TIREL AM",,ANA ATL.FELTRE,Rieti,03/10/2010
3:27.82,"SCOPEL AM,PARANI AM,PERENZIN AM,PERCO AM",,ANA ATL.FELTRE,Rieti,02/10/2011
3:27.82,"SCOPEL AM,PARANI AM,PERENZIN AM,PERCO AM",,ANA ATL.FELTRE,Rieti,02/10/2011
3:28.22,"DALLA SEGA JM,ROSSA JM,DAL SASSO JM,COSTA JM",,ANA ATL.FELTRE,Agordo,23/04/2017
3:28.22,"DALLA SEGA JM,ROSSA JM,DAL SASSO JM,COSTA JM",,ANA ATL.FELTRE,Agordo,23/04/2017
3:28.31,"MAHJOUBI AM,ZANDOMENEGHI PM,BONAN AM,VELLO PM",,ANA ATL.FELTRE,Arzignano,24/09/2017
3:28.31,"MAHJOUBI AM,ZANDOMENEGHI PM,BONAN AM,VELLO PM",,ANA ATL.FELTRE,Arzignano,24/09/2017
3:28.33,"AGOSTINETTO AM,ROSSA AM,COSTA AM,DAL SASSO AM",,ANA ATL.FELTRE,Vicenza,03/05/2015
3:28.33,"AGOSTINETTO AM,ROSSA AM,COSTA AM,DAL SASSO AM",,ANA ATL.FELTRE,Vicenza,03/05/2015
3:28.46,"PARANI AM,POLESANA AM,PERCO AM,TIREL JM",,ANA ATL.FELTRE,Marcon,15/05/2011
3:28.46,"PARANI AM,POLESANA AM,PERCO AM,TIREL JM",,ANA ATL.FELTRE,Marcon,15/05/2011
3:28.88,"VELLO JM,ROSSA AM,COSTA AM,ZANDOMENEGHI JM",,ANA ATL.FELTRE,Marcon,10/05/2015
3:28.88,"VELLO JM,ROSSA AM,COSTA AM,ZANDOMENEGHI JM",,ANA ATL.FELTRE,Marcon,10/05/2015
3:29.07,"ZANDOMENEGHI PM,DAL SASSO PM,ZABOT AM,SIRAGNA JM",,ANA ATL.FELTRE,San Biagio Di Callalta,12/05/2019
3:29.07,"ZANDOMENEGHI PM,DAL SASSO PM,ZABOT AM,SIRAGNA JM",,ANA ATL.FELTRE,San Biagio Di Callalta,12/05/2019
3:29.56,"COLLE AM,POLESANA JM,DE PAOLI PM,PERCO JM",,ANA ATL.FELTRE,Marcon,11/05/2013
3:29.56,"COLLE AM,POLESANA JM,DE PAOLI PM,PERCO JM",,ANA ATL.FELTRE,Marcon,11/05/2013
3:29.98,"SCOPEL,PERCO,PARANI,TIREL",,ANA ATL.FELTRE,Saronno,27/06/2010
3:29.98,"SCOPEL,PERCO,PARANI,TIREL",,ANA ATL.FELTRE,Saronno,27/06/2010
3:30.09,"ZANDOMENEGHI AM,PIZZOLOTTO AM,SCHENAL AM,COLLE AM",,ANA ATL.FELTRE,Trento,09/06/2013
3:30.09,"ZANDOMENEGHI AM,PIZZOLOTTO AM,SCHENAL AM,COLLE AM",,ANA ATL.FELTRE,Trento,09/06/2013
3:30.26,"AGOSTINETTO AM,ROSSA AM,DAL SASSO AM,COSTA AM",,ANA ATL.FELTRE,Milano,21/06/2015
3:30.26,"AGOSTINETTO AM,ROSSA AM,DAL SASSO AM,COSTA AM",,ANA ATL.FELTRE,Milano,21/06/2015
