Prest.,Atleta,Anno,Società,Città,Data
4:30.82,DALLA PALMA Davide,90,ANA ATL.FELTRE,Padova,07/02/2009
4:00.25,PERCO Emilio,94,ANA ATL.FELTRE,Ancona,18/02/2012
4:05.40,PERCO Emilio,94,ANA ATL.FELTRE,Val De Reuil,03/03/2012
3:59.53,PERCO Emilio,94,ANA ATL.FELTRE,Ancona,23/02/2013
3:56.82,PERCO Emilio,94,ANA ATL.FELTRE,Padova,19/01/2014
4:06.19,COSTA Edgard,99,ANA ATL.FELTRE,Padova,29/01/2017
4:10.02,ROSSA Matteo,98,ANA ATL.FELTRE,Padova,05/02/2017
4:22.21,BONAN Marco,00,ANA ATL.FELTRE,Padova,05/02/2017
4:51.27,DA RIN DE MONEGO Lorenzo,00,ANA ATL.FELTRE,Padova,05/02/2017
5:06.89,PRIMOLAN Nicola,02,ANA ATL.FELTRE,Padova,10/02/2019
4:23.45,POLESANA Filippo,00,ANA ATL.FELTRE,Padova,24/01/2021
4:30.14,DE BARBA Mattia,02,ANA ATL.FELTRE,Padova,24/01/2021
3:57.90,DEOLA Ruben iavor,00,ANA ATL.FELTRE,Ancona,05/02/2022
4:01.32,DEOLA Ruben iavor,00,ANA ATL.FELTRE,Padova,29/01/2022
4:03.05,POLESANA Filippo,00,ANA ATL.FELTRE,Padova,12/02/2022
4:05.18,POLESANA Filippo,00,ANA ATL.FELTRE,Padova,22/01/2022
4:39.09,POLESANA Giacomo,05,ANA ATL.FELTRE,Padova,29/01/2022
4:47.39,BRUSATI Alex,04,ANA ATL.FELTRE,Padova,29/01/2022
4:51.86,FANTINEL Davide,05,ANA ATL.FELTRE,Padova,29/01/2022
